ts_recv,ts_event,rtype,publisher_id,instrument_id,raw_symbol,security_update_action,instrument_class,min_price_increment,display_factor,expiration,activation,high_limit_price,low_limit_price,max_price_variation,trading_reference_price,unit_of_measure_qty,min_price_increment_amount,price_ratio,inst_attrib_value,underlying_id,raw_instrument_id,market_depth_implied,market_depth,market_segment_id,max_trade_vol,min_lot_size,min_lot_size_block,min_lot_size_round_lot,min_trade_vol,contract_multiplier,decay_quantity,original_contract_size,trading_reference_date,appl_id,maturity_year,decay_start_date,channel_id,currency,settl_currency,secsubtype,group,exchange,asset,cfi,security_type,unit_of_measure,underlying,strike_price_currency,strike_price,match_algorithm,md_security_trading_status,main_fraction,price_display_format,settl_price_type,sub_fraction,underlying_product,maturity_month,maturity_day,maturity_week,user_defined_instrument,contract_multiplier_unit,flow_schedule_type,tick_rule,symbol
2025-02-27 00:00:00+00:00,2025-02-23 12:07:48.096000+00:00,19,1,42017519,M6AM5,A,F,0.0001,1.0,2025-06-16 14:16:00+00:00,2024-12-16 22:30:00+00:00,,0.0001,0.006,0.636,10000.0,1.0,,270347,0,42017519,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20140,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,6,255,255,N,127,127,255,M6AM5
2025-02-27 00:00:00+00:00,2025-02-23 12:07:48.246000+00:00,19,1,42077140,M6AM5-M6AH5,A,S,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-12-16 22:30:00+00:00,,,0.001,0.0005,,,,271371,0,42077140,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20140,314,2025,65535,4,USD,,SD,6A,XCME,M6A,FMCXSX,FUT,AUD,,,,F,255,255,255,3,255,4,3,255,255,N,127,127,255,M6AM5-M6AH5
2025-02-28 00:00:00+00:00,2025-02-23 12:07:48.046000+00:00,19,1,42185124,M6AH5,A,F,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-09-16 21:30:00+00:00,,0.0001,0.006,0.6355,10000.0,1.0,,270347,0,42185124,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20140,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,3,255,255,N,127,127,255,M6AH5
2025-02-28 00:00:00+00:00,2025-02-23 12:07:48.096000+00:00,19,1,42017519,M6AM5,A,F,0.0001,1.0,2025-06-16 14:16:00+00:00,2024-12-16 22:30:00+00:00,,0.0001,0.006,0.636,10000.0,1.0,,270347,0,42017519,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20140,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,6,255,255,N,127,127,255,M6AM5
2025-02-28 00:00:00+00:00,2025-02-23 12:07:48.246000+00:00,19,1,42077140,M6AM5-M6AH5,A,S,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-12-16 22:30:00+00:00,,,0.001,0.0005,,,,271371,0,42077140,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20140,314,2025,65535,4,USD,,SD,6A,XCME,M6A,FMCXSX,FUT,AUD,,,,F,255,255,255,3,255,4,3,255,255,N,127,127,255,M6AM5-M6AH5
2025-03-02 12:07:49.261659069+00:00,2025-03-02 12:07:49.165000+00:00,19,1,42185124,M6AH5,A,F,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-09-16 21:30:00+00:00,,0.0001,0.006,0.6199,10000.0,1.0,,270347,0,42185124,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,3,255,255,N,127,127,255,M6AH5
2025-03-02 12:07:49.263637924+00:00,2025-03-02 12:07:49.215000+00:00,19,1,42017519,M6AM5,A,F,0.0001,1.0,2025-06-16 14:16:00+00:00,2024-12-16 22:30:00+00:00,,0.0001,0.006,0.6203,10000.0,1.0,,270347,0,42017519,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,6,255,255,N,127,127,255,M6AM5
2025-03-02 12:07:49.420510496+00:00,2025-03-02 12:07:49.365000+00:00,19,1,42077140,M6AM5-M6AH5,A,S,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-12-16 22:30:00+00:00,,,0.001,0.0004,,,,271371,0,42077140,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,SD,6A,XCME,M6A,FMCXSX,FUT,AUD,,,,F,255,255,255,3,255,4,3,255,255,N,127,127,255,M6AM5-M6AH5
2025-03-03 00:00:00+00:00,2025-03-02 12:07:49.165000+00:00,19,1,42185124,M6AH5,A,F,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-09-16 21:30:00+00:00,,0.0001,0.006,0.6199,10000.0,1.0,,270347,0,42185124,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,3,255,255,N,127,127,255,M6AH5
2025-03-03 00:00:00+00:00,2025-03-02 12:07:49.215000+00:00,19,1,42017519,M6AM5,A,F,0.0001,1.0,2025-06-16 14:16:00+00:00,2024-12-16 22:30:00+00:00,,0.0001,0.006,0.6203,10000.0,1.0,,270347,0,42017519,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,6,255,255,N,127,127,255,M6AM5
2025-03-03 00:00:00+00:00,2025-03-02 12:07:49.365000+00:00,19,1,42077140,M6AM5-M6AH5,A,S,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-12-16 22:30:00+00:00,,,0.001,0.0004,,,,271371,0,42077140,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,SD,6A,XCME,M6A,FMCXSX,FUT,AUD,,,,F,255,255,255,3,255,4,3,255,255,N,127,127,255,M6AM5-M6AH5
2025-03-03 23:35:39.390645819+00:00,2025-03-03 23:35:39.380665329+00:00,19,1,42099006,M6AU5,A,F,0.0001,1.0,2025-09-15 14:16:00+00:00,2025-03-17 21:30:00+00:00,,0.0001,0.006,0.0,10000.0,1.0,,270347,0,42099006,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20150,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,1,255,4,9,255,255,N,127,127,255,M6AU5
2025-03-03 23:40:38.740021320+00:00,2025-03-03 23:40:38.716449797+00:00,19,1,42172778,M6AU5-M6AM5,A,S,0.0001,1.0,2025-06-16 14:16:00+00:00,2025-03-17 21:30:00+00:00,,,0.001,0.0,,,,271371,0,42172778,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20150,314,2025,65535,4,USD,,SD,6A,XCME,M6A,FMCXSX,FUT,AUD,,,,F,255,255,255,1,255,4,6,255,255,N,127,127,255,M6AU5-M6AM5
2025-03-04 00:00:00+00:00,2025-03-02 12:07:49.165000+00:00,19,1,42185124,M6AH5,A,F,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-09-16 21:30:00+00:00,,0.0001,0.006,0.6199,10000.0,1.0,,270347,0,42185124,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,3,255,255,N,127,127,255,M6AH5
2025-03-04 00:00:00+00:00,2025-03-02 12:07:49.215000+00:00,19,1,42017519,M6AM5,A,F,0.0001,1.0,2025-06-16 14:16:00+00:00,2024-12-16 22:30:00+00:00,,0.0001,0.006,0.6203,10000.0,1.0,,270347,0,42017519,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,6,255,255,N,127,127,255,M6AM5
2025-03-04 00:00:00+00:00,2025-03-02 12:07:49.365000+00:00,19,1,42077140,M6AM5-M6AH5,A,S,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-12-16 22:30:00+00:00,,,0.001,0.0004,,,,271371,0,42077140,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,SD,6A,XCME,M6A,FMCXSX,FUT,AUD,,,,F,255,255,255,3,255,4,3,255,255,N,127,127,255,M6AM5-M6AH5
2025-03-04 00:00:00+00:00,2025-03-03 23:35:39.380665329+00:00,19,1,42099006,M6AU5,A,F,0.0001,1.0,2025-09-15 14:16:00+00:00,2025-03-17 21:30:00+00:00,,0.0001,0.006,0.0,10000.0,1.0,,270347,0,42099006,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20150,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,1,255,4,9,255,255,N,127,127,255,M6AU5
2025-03-04 00:00:00+00:00,2025-03-03 23:40:38.716449797+00:00,19,1,42172778,M6AU5-M6AM5,A,S,0.0001,1.0,2025-06-16 14:16:00+00:00,2025-03-17 21:30:00+00:00,,,0.001,0.0,,,,271371,0,42172778,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20150,314,2025,65535,4,USD,,SD,6A,XCME,M6A,FMCXSX,FUT,AUD,,,,F,255,255,255,1,255,4,6,255,255,N,127,127,255,M6AU5-M6AM5
2025-03-05 00:00:00+00:00,2025-03-02 12:07:49.165000+00:00,19,1,42185124,M6AH5,A,F,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-09-16 21:30:00+00:00,,0.0001,0.006,0.6199,10000.0,1.0,,270347,0,42185124,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,3,255,255,N,127,127,255,M6AH5
2025-03-05 00:00:00+00:00,2025-03-02 12:07:49.215000+00:00,19,1,42017519,M6AM5,A,F,0.0001,1.0,2025-06-16 14:16:00+00:00,2024-12-16 22:30:00+00:00,,0.0001,0.006,0.6203,10000.0,1.0,,270347,0,42017519,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,6,255,255,N,127,127,255,M6AM5
2025-03-05 00:00:00+00:00,2025-03-02 12:07:49.365000+00:00,19,1,42077140,M6AM5-M6AH5,A,S,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-12-16 22:30:00+00:00,,,0.001,0.0004,,,,271371,0,42077140,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,SD,6A,XCME,M6A,FMCXSX,FUT,AUD,,,,F,255,255,255,3,255,4,3,255,255,N,127,127,255,M6AM5-M6AH5
2025-03-05 00:00:00+00:00,2025-03-03 23:35:39.380665329+00:00,19,1,42099006,M6AU5,A,F,0.0001,1.0,2025-09-15 14:16:00+00:00,2025-03-17 21:30:00+00:00,,0.0001,0.006,0.0,10000.0,1.0,,270347,0,42099006,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20150,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,1,255,4,9,255,255,N,127,127,255,M6AU5
2025-03-05 00:00:00+00:00,2025-03-03 23:40:38.716449797+00:00,19,1,42172778,M6AU5-M6AM5,A,S,0.0001,1.0,2025-06-16 14:16:00+00:00,2025-03-17 21:30:00+00:00,,,0.001,0.0,,,,271371,0,42172778,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20150,314,2025,65535,4,USD,,SD,6A,XCME,M6A,FMCXSX,FUT,AUD,,,,F,255,255,255,1,255,4,6,255,255,N,127,127,255,M6AU5-M6AM5
2025-03-06 00:00:00+00:00,2025-03-02 12:07:49.165000+00:00,19,1,42185124,M6AH5,A,F,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-09-16 21:30:00+00:00,,0.0001,0.006,0.6199,10000.0,1.0,,270347,0,42185124,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,3,255,255,N,127,127,255,M6AH5
2025-03-06 00:00:00+00:00,2025-03-02 12:07:49.215000+00:00,19,1,42017519,M6AM5,A,F,0.0001,1.0,2025-06-16 14:16:00+00:00,2024-12-16 22:30:00+00:00,,0.0001,0.006,0.6203,10000.0,1.0,,270347,0,42017519,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,6,255,255,N,127,127,255,M6AM5
2025-03-06 00:00:00+00:00,2025-03-02 12:07:49.365000+00:00,19,1,42077140,M6AM5-M6AH5,A,S,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-12-16 22:30:00+00:00,,,0.001,0.0004,,,,271371,0,42077140,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,SD,6A,XCME,M6A,FMCXSX,FUT,AUD,,,,F,255,255,255,3,255,4,3,255,255,N,127,127,255,M6AM5-M6AH5
2025-03-06 00:00:00+00:00,2025-03-03 23:35:39.380665329+00:00,19,1,42099006,M6AU5,A,F,0.0001,1.0,2025-09-15 14:16:00+00:00,2025-03-17 21:30:00+00:00,,0.0001,0.006,0.0,10000.0,1.0,,270347,0,42099006,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20150,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,1,255,4,9,255,255,N,127,127,255,M6AU5
2025-03-06 00:00:00+00:00,2025-03-03 23:40:38.716449797+00:00,19,1,42172778,M6AU5-M6AM5,A,S,0.0001,1.0,2025-06-16 14:16:00+00:00,2025-03-17 21:30:00+00:00,,,0.001,0.0,,,,271371,0,42172778,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20150,314,2025,65535,4,USD,,SD,6A,XCME,M6A,FMCXSX,FUT,AUD,,,,F,255,255,255,1,255,4,6,255,255,N,127,127,255,M6AU5-M6AM5
2025-03-07 00:00:00+00:00,2025-03-02 12:07:49.165000+00:00,19,1,42185124,M6AH5,A,F,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-09-16 21:30:00+00:00,,0.0001,0.006,0.6199,10000.0,1.0,,270347,0,42185124,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,3,255,255,N,127,127,255,M6AH5
2025-03-07 00:00:00+00:00,2025-03-02 12:07:49.215000+00:00,19,1,42017519,M6AM5,A,F,0.0001,1.0,2025-06-16 14:16:00+00:00,2024-12-16 22:30:00+00:00,,0.0001,0.006,0.6203,10000.0,1.0,,270347,0,42017519,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,6,255,255,N,127,127,255,M6AM5
2025-03-07 00:00:00+00:00,2025-03-02 12:07:49.365000+00:00,19,1,42077140,M6AM5-M6AH5,A,S,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-12-16 22:30:00+00:00,,,0.001,0.0004,,,,271371,0,42077140,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20147,314,2025,65535,4,USD,,SD,6A,XCME,M6A,FMCXSX,FUT,AUD,,,,F,255,255,255,3,255,4,3,255,255,N,127,127,255,M6AM5-M6AH5
2025-03-07 00:00:00+00:00,2025-03-03 23:35:39.380665329+00:00,19,1,42099006,M6AU5,A,F,0.0001,1.0,2025-09-15 14:16:00+00:00,2025-03-17 21:30:00+00:00,,0.0001,0.006,0.0,10000.0,1.0,,270347,0,42099006,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20150,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,1,255,4,9,255,255,N,127,127,255,M6AU5
2025-03-07 00:00:00+00:00,2025-03-03 23:40:38.716449797+00:00,19,1,42172778,M6AU5-M6AM5,A,S,0.0001,1.0,2025-06-16 14:16:00+00:00,2025-03-17 21:30:00+00:00,,,0.001,0.0,,,,271371,0,42172778,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20150,314,2025,65535,4,USD,,SD,6A,XCME,M6A,FMCXSX,FUT,AUD,,,,F,255,255,255,1,255,4,6,255,255,N,127,127,255,M6AU5-M6AM5
2025-03-09 11:51:34.271855975+00:00,2025-03-09 11:51:34.158000+00:00,19,1,42099006,M6AU5,A,F,0.0001,1.0,2025-09-15 14:16:00+00:00,2025-03-17 21:30:00+00:00,,0.0001,0.006,0.6318,10000.0,1.0,,270347,0,42099006,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20154,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,9,255,255,N,127,127,255,M6AU5
2025-03-09 11:51:34.315637026+00:00,2025-03-09 11:51:34.258000+00:00,19,1,42185124,M6AH5,A,F,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-09-16 21:30:00+00:00,,0.0001,0.006,0.631,10000.0,1.0,,270347,0,42185124,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20154,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,3,255,255,N,127,127,255,M6AH5
2025-03-09 11:51:34.316747902+00:00,2025-03-09 11:51:34.258000+00:00,19,1,42017519,M6AM5,A,F,0.0001,1.0,2025-06-16 14:16:00+00:00,2024-12-16 22:30:00+00:00,,0.0001,0.006,0.6314,10000.0,1.0,,270347,0,42017519,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20154,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,6,255,255,N,127,127,255,M6AM5
2025-03-09 11:51:34.387253463+00:00,2025-03-09 11:51:34.308000+00:00,19,1,42172778,M6AU5-M6AM5,A,S,0.0001,1.0,2025-06-16 14:16:00+00:00,2025-03-17 21:30:00+00:00,,,0.001,0.0005,,,,271371,0,42172778,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20154,314,2025,65535,4,USD,,SD,6A,XCME,M6A,FMCXSX,FUT,AUD,,,,F,255,255,255,3,255,4,6,255,255,N,127,127,255,M6AU5-M6AM5
2025-03-09 11:51:34.397871739+00:00,2025-03-09 11:51:34.358000+00:00,19,1,42077140,M6AM5-M6AH5,A,S,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-12-16 22:30:00+00:00,,,0.001,0.0004,,,,271371,0,42077140,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20154,314,2025,65535,4,USD,,SD,6A,XCME,M6A,FMCXSX,FUT,AUD,,,,F,255,255,255,3,255,4,3,255,255,N,127,127,255,M6AM5-M6AH5
2025-03-10 00:00:00+00:00,2025-03-09 11:51:34.258000+00:00,19,1,42185124,M6AH5,A,F,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-09-16 21:30:00+00:00,,0.0001,0.006,0.631,10000.0,1.0,,270347,0,42185124,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20154,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,3,255,255,N,127,127,255,M6AH5
2025-03-10 00:00:00+00:00,2025-03-09 11:51:34.258000+00:00,19,1,42017519,M6AM5,A,F,0.0001,1.0,2025-06-16 14:16:00+00:00,2024-12-16 22:30:00+00:00,,0.0001,0.006,0.6314,10000.0,1.0,,270347,0,42017519,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20154,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,6,255,255,N,127,127,255,M6AM5
2025-03-10 00:00:00+00:00,2025-03-09 11:51:34.358000+00:00,19,1,42077140,M6AM5-M6AH5,A,S,0.0001,1.0,2025-03-17 14:16:00+00:00,2024-12-16 22:30:00+00:00,,,0.001,0.0004,,,,271371,0,42077140,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20154,314,2025,65535,4,USD,,SD,6A,XCME,M6A,FMCXSX,FUT,AUD,,,,F,255,255,255,3,255,4,3,255,255,N,127,127,255,M6AM5-M6AH5
2025-03-10 00:00:00+00:00,2025-03-09 11:51:34.158000+00:00,19,1,42099006,M6AU5,A,F,0.0001,1.0,2025-09-15 14:16:00+00:00,2025-03-17 21:30:00+00:00,,0.0001,0.006,0.6318,10000.0,1.0,,270347,0,42099006,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20154,314,2025,65535,4,USD,,,6A,XCME,M6A,FFCXSX,FUT,AUD,,,,F,255,255,255,7,255,4,9,255,255,N,127,127,255,M6AU5
2025-03-10 00:00:00+00:00,2025-03-09 11:51:34.308000+00:00,19,1,42172778,M6AU5-M6AM5,A,S,0.0001,1.0,2025-06-16 14:16:00+00:00,2025-03-17 21:30:00+00:00,,,0.001,0.0005,,,,271371,0,42172778,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20154,314,2025,65535,4,USD,,SD,6A,XCME,M6A,FMCXSX,FUT,AUD,,,,F,255,255,255,3,255,4,6,255,255,N,127,127,255,M6AU5-M6AM5
