ts_recv,ts_event,rtype,publisher_id,instrument_id,raw_symbol,security_update_action,instrument_class,min_price_increment,display_factor,expiration,activation,high_limit_price,low_limit_price,max_price_variation,trading_reference_price,unit_of_measure_qty,min_price_increment_amount,price_ratio,inst_attrib_value,underlying_id,raw_instrument_id,market_depth_implied,market_depth,market_segment_id,max_trade_vol,min_lot_size,min_lot_size_block,min_lot_size_round_lot,min_trade_vol,contract_multiplier,decay_quantity,original_contract_size,trading_reference_date,appl_id,maturity_year,decay_start_date,channel_id,currency,settl_currency,secsubtype,group,exchange,asset,cfi,security_type,unit_of_measure,underlying,strike_price_currency,strike_price,match_algorithm,md_security_trading_status,main_fraction,price_display_format,settl_price_type,sub_fraction,underlying_product,maturity_month,maturity_day,maturity_week,user_defined_instrument,contract_multiplier_unit,flow_schedule_type,tick_rule,symbol
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.504000+00:00,19,1,42012385,MZCH6-MZCK6,A,S,0.5,1.0,2026-02-20 18:01:00+00:00,2025-02-21 22:30:00+00:00,54.0,-66.0,2.5,-6.0,,,,795723,0,42012385,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,3,255,255,N,127,127,255,MZCH6-MZCK6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.854000+00:00,19,1,42062114,MZCU5-MZCZ5,A,S,0.5,1.0,2025-08-22 17:01:00+00:00,2025-02-21 22:30:00+00:00,62.5,-57.5,2.5,2.5,,,,795723,0,42062114,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,9,255,255,N,127,127,255,MZCU5-MZCZ5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.254000+00:00,19,1,42002404,MZCN5,A,F,0.5,1.0,2025-06-20 17:01:00+00:00,2025-02-21 22:30:00+00:00,539.5,479.5,10.0,509.5,500.0,2.5,,794703,0,42002404,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,,ZC,XCBT,MZC,FCAXSX,FUT,BU,,,,K,255,255,255,7,255,2,7,255,255,N,127,127,255,MZCN5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.454000+00:00,19,1,42051549,MZCN5-MZCZ5,A,S,0.5,1.0,2025-06-20 17:01:00+00:00,2025-02-21 22:30:00+00:00,94.5,-25.5,2.5,34.5,,,,795723,0,42051549,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,MZCN5-MZCZ5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:31.254000+00:00,19,1,42081552,MZCN5-MZCU6,A,S,0.5,1.0,2025-06-20 17:01:00+00:00,2025-02-21 22:30:00+00:00,99.0,-21.0,2.5,39.0,,,,795723,0,42081552,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,MZCN5-MZCU6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.354000+00:00,19,1,42000353,MZCU5,A,F,0.5,1.0,2025-08-22 17:01:00+00:00,2025-02-21 22:30:00+00:00,507.5,447.5,10.0,477.5,500.0,2.5,,794703,0,42000353,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,,ZC,XCBT,MZC,FCAXSX,FUT,BU,,,,K,255,255,255,7,255,2,9,255,255,N,127,127,255,MZCU5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:31.654000+00:00,19,1,42051546,MZCK5-MZCZ5,A,S,0.5,1.0,2025-04-25 17:01:00+00:00,2025-02-21 22:30:00+00:00,90.0,-30.0,2.5,30.0,,,,795723,0,42051546,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,5,255,255,N,127,127,255,MZCK5-MZCZ5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.454000+00:00,19,1,42002015,MZCZ6,A,F,0.5,1.0,2026-11-20 18:01:00+00:00,2025-02-21 22:30:00+00:00,499.5,439.5,10.0,469.5,500.0,2.5,,794703,0,42002015,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,,ZC,XCBT,MZC,FCAXSX,FUT,BU,,,,K,255,255,255,7,255,2,12,255,255,N,127,127,255,MZCZ6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.804000+00:00,19,1,42061899,MZCN5-MZCN6,A,S,0.5,1.0,2025-06-20 17:01:00+00:00,2025-02-21 22:30:00+00:00,76.0,-44.0,2.5,16.0,,,,795723,0,42061899,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,MZCN5-MZCN6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.454000+00:00,19,1,42004121,MZCK6,A,F,0.5,1.0,2026-04-24 17:01:00+00:00,2025-02-21 22:30:00+00:00,521.5,462.0,10.0,492.0,500.0,2.5,,794703,0,42004121,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,,ZC,XCBT,MZC,FCAXSX,FUT,BU,,,,K,255,255,255,7,255,2,5,255,255,N,127,127,255,MZCK6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.604000+00:00,19,1,42022351,MZCN5-MZCH6,A,S,0.5,1.0,2025-06-20 17:01:00+00:00,2025-02-21 22:30:00+00:00,83.5,-36.5,2.5,23.5,,,,795723,0,42022351,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,MZCN5-MZCH6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.704000+00:00,19,1,42022414,MZCZ5-MZCU6,A,S,0.5,1.0,2025-11-21 18:01:00+00:00,2025-02-21 22:30:00+00:00,64.5,-55.5,2.5,4.5,,,,795723,0,42022414,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,12,255,255,N,127,127,255,MZCZ5-MZCU6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:31.704000+00:00,19,1,42061839,MZCK5-MZCU5,A,S,0.5,1.0,2025-04-25 17:01:00+00:00,2025-02-21 22:30:00+00:00,87.5,-32.5,2.5,27.5,,,,795723,0,42061839,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,5,255,255,N,127,127,255,MZCK5-MZCU5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:31.554000+00:00,19,1,42022346,MZCK5-MZCU6,A,S,0.5,1.0,2025-04-25 17:01:00+00:00,2025-02-21 22:30:00+00:00,94.5,-25.5,2.5,34.5,,,,795723,0,42022346,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,5,255,255,N,127,127,255,MZCK5-MZCU6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.104000+00:00,19,1,42012361,MZCN5-MZCU5,A,S,0.5,1.0,2025-06-20 17:01:00+00:00,2025-02-21 22:30:00+00:00,92.0,-28.0,2.5,32.0,,,,795723,0,42012361,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,MZCN5-MZCU5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.754000+00:00,19,1,42081472,MZCN5-MZCK6,A,S,0.5,1.0,2025-06-20 17:01:00+00:00,2025-02-21 22:30:00+00:00,78.0,-42.0,2.5,18.0,,,,795723,0,42081472,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,MZCN5-MZCK6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.254000+00:00,19,1,42000465,MZCZ5,A,F,0.5,1.0,2025-11-21 18:01:00+00:00,2025-02-21 22:30:00+00:00,505.0,445.0,10.0,475.0,500.0,2.5,,794703,0,42000465,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,,ZC,XCBT,MZC,FCAXSX,FUT,BU,,,,K,255,255,255,7,255,2,12,255,255,N,127,127,255,MZCZ5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.554000+00:00,19,1,42004112,MZCK5,A,F,0.5,1.0,2025-04-25 17:01:00+00:00,2025-02-21 22:30:00+00:00,535.0,475.0,10.0,505.0,500.0,2.5,,794703,0,42004112,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,,ZC,XCBT,MZC,FCAXSX,FUT,BU,,,,K,255,255,255,7,255,2,5,255,255,N,127,127,255,MZCK5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.404000+00:00,19,1,42074728,MZCZ5-MZCK6,A,S,0.5,1.0,2025-11-21 18:01:00+00:00,2025-02-21 22:30:00+00:00,43.0,-77.0,2.5,-17.0,,,,795723,0,42074728,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,12,255,255,N,127,127,255,MZCZ5-MZCK6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.154000+00:00,19,1,42040616,MZCU6-MZCZ6,A,S,0.5,1.0,2026-08-21 17:01:00+00:00,2025-02-21 22:30:00+00:00,61.5,-58.5,2.5,1.5,,,,795723,0,42040616,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,9,255,255,N,127,127,255,MZCU6-MZCZ6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.254000+00:00,19,1,42040611,MZCK5-MZCZ6,A,S,0.5,1.0,2025-04-25 17:01:00+00:00,2025-02-21 22:30:00+00:00,95.5,-24.5,2.5,35.5,,,,795723,0,42040611,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,5,255,255,N,127,127,255,MZCK5-MZCZ6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.004000+00:00,19,1,42033598,MZCN6-MZCZ6,A,S,0.5,1.0,2026-06-26 17:01:00+00:00,2025-02-21 22:30:00+00:00,84.5,-35.5,2.5,24.5,,,,795723,0,42033598,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,MZCN6-MZCZ6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.104000+00:00,19,1,42000515,MZCU6,A,F,0.5,1.0,2026-08-21 17:01:00+00:00,2025-02-21 22:30:00+00:00,500.5,441.0,10.0,471.0,500.0,2.5,,794703,0,42000515,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,,ZC,XCBT,MZC,FCAXSX,FUT,BU,,,,K,255,255,255,7,255,2,9,255,255,N,127,127,255,MZCU6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.204000+00:00,19,1,42062121,MZCU5-MZCZ6,A,S,0.5,1.0,2025-08-22 17:01:00+00:00,2025-02-21 22:30:00+00:00,68.0,-52.0,2.5,8.0,,,,795723,0,42062121,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,9,255,255,N,127,127,255,MZCU5-MZCZ6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:31.304000+00:00,19,1,42051584,MZCH6-MZCU6,A,S,0.5,1.0,2026-02-20 18:01:00+00:00,2025-02-21 22:30:00+00:00,75.5,-44.5,2.5,15.5,,,,795723,0,42051584,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,3,255,255,N,127,127,255,MZCH6-MZCU6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.354000+00:00,19,1,42022457,MZCH6-MZCN6,A,S,0.5,1.0,2026-02-20 18:01:00+00:00,2025-02-21 22:30:00+00:00,52.0,-68.0,2.5,-8.0,,,,795723,0,42022457,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,3,255,255,N,127,127,255,MZCH6-MZCN6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:31.454000+00:00,19,1,42040614,MZCH6-MZCZ6,A,S,0.5,1.0,2026-02-20 18:01:00+00:00,2025-02-21 22:30:00+00:00,76.5,-43.5,2.5,16.5,,,,795723,0,42040614,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,3,255,255,N,127,127,255,MZCH6-MZCZ6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.254000+00:00,19,1,42040612,MZCK5-MZCN5,A,S,0.5,1.0,2025-04-25 17:01:00+00:00,2025-02-21 22:30:00+00:00,55.5,-64.5,2.5,-4.5,,,,795723,0,42040612,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,5,255,255,N,127,127,255,MZCK5-MZCN5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.704000+00:00,19,1,42081580,MZCK6-MZCN6,A,S,0.5,1.0,2026-04-24 17:01:00+00:00,2025-02-21 22:30:00+00:00,58.0,-62.0,2.5,-2.0,,,,795723,0,42081580,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,5,255,255,N,127,127,255,MZCK6-MZCN6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.954000+00:00,19,1,42074731,MZCZ5-MZCN6,A,S,0.5,1.0,2025-11-21 18:01:00+00:00,2025-02-21 22:30:00+00:00,41.0,-79.0,2.5,-19.0,,,,795723,0,42074731,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,12,255,255,N,127,127,255,MZCZ5-MZCN6
2025-02-25 00:00:00+00:00,2025-02-23 12:03:30.204000+00:00,19,1,42062121,MZCU5-MZCZ6,A,S,0.5,1.0,2025-08-22 17:01:00+00:00,2025-02-21 22:30:00+00:00,68.0,-52.0,2.5,8.0,,,,795723,0,42062121,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,9,255,255,N,127,127,255,MZCU5-MZCZ6
2025-02-25 00:00:00+00:00,2025-02-23 12:03:31.504000+00:00,19,1,42074729,MZCK6-MZCZ6,A,S,0.5,1.0,2026-04-24 17:01:00+00:00,2025-02-21 22:30:00+00:00,82.5,-37.5,2.5,22.5,,,,795723,0,42074729,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,5,255,255,N,127,127,255,MZCK6-MZCZ6
2025-02-25 00:00:00+00:00,2025-02-23 12:03:31.354000+00:00,19,1,42062130,MZCK6-MZCU6,A,S,0.5,1.0,2026-04-24 17:01:00+00:00,2025-02-21 22:30:00+00:00,81.0,-39.0,2.5,21.0,,,,795723,0,42062130,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,5,255,255,N,127,127,255,MZCK6-MZCU6
2025-02-25 00:00:00+00:00,2025-02-23 12:03:30.454000+00:00,19,1,42074727,MZCZ5-MZCH6,A,S,0.5,1.0,2025-11-21 18:01:00+00:00,2025-02-21 22:30:00+00:00,49.0,-71.0,2.5,-11.0,,,,795723,0,42074727,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,12,255,255,N,127,127,255,MZCZ5-MZCH6
2025-02-25 00:00:00+00:00,2025-02-23 12:03:30.404000+00:00,19,1,42074726,MZCN5-MZCZ6,A,S,0.5,1.0,2025-06-20 17:01:00+00:00,2025-02-21 22:30:00+00:00,100.0,-20.0,2.5,40.0,,,,795723,0,42074726,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,MZCN5-MZCZ6
2025-02-25 00:00:00+00:00,2025-02-23 12:03:31.254000+00:00,19,1,42081552,MZCN5-MZCU6,A,S,0.5,1.0,2025-06-20 17:01:00+00:00,2025-02-21 22:30:00+00:00,99.0,-21.0,2.5,39.0,,,,795723,0,42081552,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZC,XCBT,MZC,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,MZCN5-MZCU6
