ts_recv,ts_event,rtype,publisher_id,instrument_id,raw_symbol,security_update_action,instrument_class,min_price_increment,display_factor,expiration,activation,high_limit_price,low_limit_price,max_price_variation,trading_reference_price,unit_of_measure_qty,min_price_increment_amount,price_ratio,inst_attrib_value,underlying_id,raw_instrument_id,market_depth_implied,market_depth,market_segment_id,max_trade_vol,min_lot_size,min_lot_size_block,min_lot_size_round_lot,min_trade_vol,contract_multiplier,decay_quantity,original_contract_size,trading_reference_date,appl_id,maturity_year,decay_start_date,channel_id,currency,settl_currency,secsubtype,group,exchange,asset,cfi,security_type,unit_of_measure,underlying,strike_price_currency,strike_price,match_algorithm,md_security_trading_status,main_fraction,price_display_format,settl_price_type,sub_fraction,underlying_product,maturity_month,maturity_day,maturity_week,user_defined_instrument,contract_multiplier_unit,flow_schedule_type,tick_rule,symbol
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.454000+00:00,19,1,42079702,MZSQ5-MZSU6,A,S,0.5,1.0,2025-07-25 18:20:00+00:00,2025-02-21 22:30:00+00:00,160.0,-120.0,2.5,20.0,,,,795723,0,42079702,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,8,255,255,N,127,127,255,MZSQ5-MZSU6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.004000+00:00,19,1,42073823,MZSU5-MZSH6,A,S,0.5,1.0,2025-08-22 18:20:00+00:00,2025-02-21 22:30:00+00:00,129.0,-151.0,2.5,-11.0,,,,795723,0,42073823,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,9,255,255,N,127,127,255,MZSU5-MZSH6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:31.154000+00:00,19,1,42039980,MZSQ5-MZSX5,A,S,0.5,1.0,2025-07-25 18:20:00+00:00,2025-02-21 22:30:00+00:00,151.5,-128.5,2.5,11.5,,,,795723,0,42039980,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,8,255,255,N,127,127,255,MZSQ5-MZSX5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.954000+00:00,19,1,42039896,MZSK5-MZSF6,A,S,0.5,1.0,2025-04-25 18:20:00+00:00,2025-02-21 22:30:00+00:00,127.5,-152.5,2.5,-12.5,,,,795723,0,42039896,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,5,255,255,N,127,127,255,MZSK5-MZSF6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:31.104000+00:00,19,1,42039894,MZSK5-MZSQ5,A,S,0.5,1.0,2025-04-25 18:20:00+00:00,2025-02-21 22:30:00+00:00,126.0,-154.0,2.5,-14.0,,,,795723,0,42039894,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,5,255,255,N,127,127,255,MZSK5-MZSQ5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.204000+00:00,19,1,42060119,MZSX5-MZSF6,A,S,0.5,1.0,2025-10-24 18:20:00+00:00,2025-02-21 22:30:00+00:00,130.0,-150.0,2.5,-10.0,,,,795723,0,42060119,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,11,255,255,N,127,127,255,MZSX5-MZSF6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.154000+00:00,19,1,42002138,MZSQ6,A,F,0.5,1.0,2026-07-24 18:20:00+00:00,2025-02-21 22:30:00+00:00,1140.5,1000.5,10.0,1070.5,500.0,2.5,,794703,0,42002138,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,,ZS,XCBT,MZS,FCAXSX,FUT,BU,,,,K,255,255,255,7,255,2,8,255,255,N,127,127,255,MZSQ6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.154000+00:00,19,1,42079684,MZSN5-MZSU6,A,S,0.5,1.0,2025-06-20 18:20:00+00:00,2025-02-21 22:30:00+00:00,161.5,-118.5,2.5,21.5,,,,795723,0,42079684,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,MZSN5-MZSU6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.254000+00:00,19,1,42003029,MZSX6,A,F,0.5,1.0,2026-10-23 18:20:00+00:00,2025-02-21 22:30:00+00:00,1118.0,978.5,10.0,1048.5,500.0,2.5,,794703,0,42003029,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,,ZS,XCBT,MZS,FCAXSX,FUT,BU,,,,K,255,255,255,7,255,2,11,255,255,N,127,127,255,MZSX6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.104000+00:00,19,1,42002772,MZSU5,A,F,0.5,1.0,2025-08-22 18:20:00+00:00,2025-02-21 22:30:00+00:00,1127.5,987.5,10.0,1057.5,500.0,2.5,,794703,0,42002772,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,,ZS,XCBT,MZS,FCAXSX,FUT,BU,,,,K,255,255,255,7,255,2,9,255,255,N,127,127,255,MZSU5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.904000+00:00,19,1,42032839,MZSN6-MZSQ6,A,S,0.5,1.0,2026-06-26 18:20:00+00:00,2025-02-21 22:30:00+00:00,147.0,-133.0,2.5,7.0,,,,795723,0,42032839,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,MZSN6-MZSQ6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:31.454000+00:00,19,1,42073930,MZSF6-MZSQ6,A,S,0.5,1.0,2025-12-26 19:20:00+00:00,2025-02-21 22:30:00+00:00,139.0,-141.0,2.5,-1.0,,,,795723,0,42073930,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,1,255,255,N,127,127,255,MZSF6-MZSQ6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.804000+00:00,19,1,42079679,MZSN5-MZSH6,A,S,0.5,1.0,2025-06-20 18:20:00+00:00,2025-02-21 22:30:00+00:00,144.5,-135.5,2.5,4.5,,,,795723,0,42079679,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,MZSN5-MZSH6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.204000+00:00,19,1,42000078,MZSK5,A,F,0.5,1.0,2025-04-25 18:20:00+00:00,2025-02-21 22:30:00+00:00,1127.0,987.5,10.0,1057.5,500.0,2.5,,794703,0,42000078,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,,ZS,XCBT,MZS,FCAXSX,FUT,BU,,,,K,255,255,255,7,255,2,5,255,255,N,127,127,255,MZSK5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:31.404000+00:00,19,1,42073622,MZSK5-MZSH6,A,S,0.5,1.0,2025-04-25 18:20:00+00:00,2025-02-21 22:30:00+00:00,128.5,-151.5,2.5,-11.5,,,,795723,0,42073622,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,5,255,255,N,127,127,255,MZSK5-MZSH6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.854000+00:00,19,1,42073665,MZSU5-MZSX5,A,S,0.5,1.0,2025-08-22 18:20:00+00:00,2025-02-21 22:30:00+00:00,137.5,-142.5,2.5,-2.5,,,,795723,0,42073665,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,9,255,255,N,127,127,255,MZSU5-MZSX5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.154000+00:00,19,1,42073664,MZSQ5-MZSN6,A,S,0.5,1.0,2025-07-25 18:20:00+00:00,2025-02-21 22:30:00+00:00,133.5,-146.5,2.5,-6.5,,,,795723,0,42073664,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,8,255,255,N,127,127,255,MZSQ5-MZSN6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.954000+00:00,19,1,42020797,MZSF6-MZSN6,A,S,0.5,1.0,2025-12-26 19:20:00+00:00,2025-02-21 22:30:00+00:00,132.0,-148.0,2.5,-8.0,,,,795723,0,42020797,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,1,255,255,N,127,127,255,MZSF6-MZSN6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.204000+00:00,19,1,42001350,MZSN5,A,F,0.5,1.0,2025-06-20 18:20:00+00:00,2025-02-21 22:30:00+00:00,1143.0,1003.0,10.0,1073.0,500.0,2.5,,794703,0,42001350,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,,ZS,XCBT,MZS,FCAXSX,FUT,BU,,,,K,255,255,255,7,255,2,7,255,255,N,127,127,255,MZSN5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:31.004000+00:00,19,1,42060093,MZSN5-MZSQ5,A,S,0.5,1.0,2025-06-20 18:20:00+00:00,2025-02-21 22:30:00+00:00,142.0,-138.0,2.5,2.0,,,,795723,0,42060093,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,MZSN5-MZSQ5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.004000+00:00,19,1,42011703,MZSN6-MZSU6,A,S,0.5,1.0,2026-06-26 18:20:00+00:00,2025-02-21 22:30:00+00:00,166.0,-114.0,2.5,26.0,,,,795723,0,42011703,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,MZSN6-MZSU6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.154000+00:00,19,1,42060087,MZSN5-MZSF6,A,S,0.5,1.0,2025-06-20 18:20:00+00:00,2025-02-21 22:30:00+00:00,143.5,-136.5,2.5,3.5,,,,795723,0,42060087,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,MZSN5-MZSF6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:31.204000+00:00,19,1,42020762,MZSU5-MZSN6,A,S,0.5,1.0,2025-08-22 18:20:00+00:00,2025-02-21 22:30:00+00:00,120.0,-160.0,2.5,-20.0,,,,795723,0,42020762,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,9,255,255,N,127,127,255,MZSU5-MZSN6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.954000+00:00,19,1,42011699,MZSH6-MZSN6,A,S,0.5,1.0,2026-02-20 19:20:00+00:00,2025-02-21 22:30:00+00:00,131.0,-149.0,2.5,-9.0,,,,795723,0,42011699,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,3,255,255,N,127,127,255,MZSH6-MZSN6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.854000+00:00,19,1,42039984,MZSH6-MZSX6,A,S,0.5,1.0,2026-02-20 19:20:00+00:00,2025-02-21 22:30:00+00:00,160.5,-119.5,2.5,20.5,,,,795723,0,42039984,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,3,255,255,N,127,127,255,MZSH6-MZSX6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.054000+00:00,19,1,42039983,MZSH6-MZSQ6,A,S,0.5,1.0,2026-02-20 19:20:00+00:00,2025-02-21 22:30:00+00:00,138.0,-142.0,2.5,-2.0,,,,795723,0,42039983,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,3,255,255,N,127,127,255,MZSH6-MZSQ6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:31.454000+00:00,19,1,42039982,MZSF6-MZSK6,A,S,0.5,1.0,2025-12-26 19:20:00+00:00,2025-02-21 22:30:00+00:00,138.0,-142.0,2.5,-2.0,,,,795723,0,42039982,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,1,255,255,N,127,127,255,MZSF6-MZSK6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.104000+00:00,19,1,42039981,MZSU5-MZSK6,A,S,0.5,1.0,2025-08-22 18:20:00+00:00,2025-02-21 22:30:00+00:00,126.0,-154.0,2.5,-14.0,,,,795723,0,42039981,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,9,255,255,N,127,127,255,MZSU5-MZSK6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.754000+00:00,19,1,42020782,MZSF6-MZSX6,A,S,0.5,1.0,2025-12-26 19:20:00+00:00,2025-02-21 22:30:00+00:00,161.5,-118.5,2.5,21.5,,,,795723,0,42020782,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,1,255,255,N,127,127,255,MZSF6-MZSX6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.804000+00:00,19,1,42011691,MZSQ5-MZSH6,A,S,0.5,1.0,2025-07-25 18:20:00+00:00,2025-02-21 22:30:00+00:00,143.0,-137.0,2.5,3.0,,,,795723,0,42011691,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,8,255,255,N,127,127,255,MZSQ5-MZSH6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.154000+00:00,19,1,42004020,MZSX5,A,F,0.5,1.0,2025-10-24 18:20:00+00:00,2025-02-21 22:30:00+00:00,1129.5,990.0,10.0,1060.0,500.0,2.5,,794703,0,42004020,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,,ZS,XCBT,MZS,FCAXSX,FUT,BU,,,,K,255,255,255,7,255,2,11,255,255,N,127,127,255,MZSX5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.804000+00:00,19,1,42079628,MZSK5-MZSK6,A,S,0.5,1.0,2025-04-25 18:20:00+00:00,2025-02-21 22:30:00+00:00,125.5,-154.5,2.5,-14.5,,,,795723,0,42079628,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,5,255,255,N,127,127,255,MZSK5-MZSK6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:31.054000+00:00,19,1,42073641,MZSQ5-MZSF6,A,S,0.5,1.0,2025-07-25 18:20:00+00:00,2025-02-21 22:30:00+00:00,142.0,-138.0,2.5,2.0,,,,795723,0,42073641,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,8,255,255,N,127,127,255,MZSQ5-MZSF6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.904000+00:00,19,1,42073895,MZSH6-MZSK6,A,S,0.5,1.0,2026-02-20 19:20:00+00:00,2025-02-21 22:30:00+00:00,137.0,-143.0,2.5,-3.0,,,,795723,0,42073895,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,3,255,255,N,127,127,255,MZSH6-MZSK6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.204000+00:00,19,1,42003369,MZSK6,A,F,0.5,1.0,2026-04-24 18:20:00+00:00,2025-02-21 22:30:00+00:00,1141.5,1001.5,10.0,1071.5,500.0,2.5,,794703,0,42003369,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,,ZS,XCBT,MZS,FCAXSX,FUT,BU,,,,K,255,255,255,7,255,2,5,255,255,N,127,127,255,MZSK6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.154000+00:00,19,1,42020743,MZSQ5-MZSK6,A,S,0.5,1.0,2025-07-25 18:20:00+00:00,2025-02-21 22:30:00+00:00,139.5,-140.5,2.5,-0.5,,,,795723,0,42020743,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,8,255,255,N,127,127,255,MZSQ5-MZSK6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:29.354000+00:00,19,1,42001700,MZSQ5,A,F,0.5,1.0,2025-07-25 18:20:00+00:00,2025-02-21 22:30:00+00:00,1141.0,1001.5,10.0,1071.5,500.0,2.5,,794703,0,42001700,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,,ZS,XCBT,MZS,FCAXSX,FUT,BU,,,,K,255,255,255,7,255,2,8,255,255,N,127,127,255,MZSQ5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:31.204000+00:00,19,1,42073889,MZSX5-MZSQ6,A,S,0.5,1.0,2025-10-24 18:20:00+00:00,2025-02-21 22:30:00+00:00,129.0,-151.0,2.5,-11.0,,,,795723,0,42073889,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,11,255,255,N,127,127,255,MZSX5-MZSQ6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:31.454000+00:00,19,1,42073621,MZSK5-MZSX5,A,S,0.5,1.0,2025-04-25 18:20:00+00:00,2025-02-21 22:30:00+00:00,137.5,-142.5,2.5,-2.5,,,,795723,0,42073621,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,5,255,255,N,127,127,255,MZSK5-MZSX5
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.204000+00:00,19,1,42050456,MZSQ6-MZSX6,A,S,0.5,1.0,2026-07-24 18:20:00+00:00,2025-02-21 22:30:00+00:00,162.5,-117.5,2.5,22.5,,,,795723,0,42050456,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2026,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,8,255,255,N,127,127,255,MZSQ6-MZSX6
2025-02-24 00:00:00+00:00,2025-02-23 12:03:30.654000+00:00,19,1,42011661,MZSN5-MZSX6,A,S,0.5,1.0,2025-06-20 18:20:00+00:00,2025-02-21 22:30:00+00:00,165.0,-115.0,2.5,25.0,,,,795723,0,42011661,2,10,70,10000,0,0,0,1,2147483647,2147483647,2147483647,20140,340,2025,65535,15,USD,,SP,ZS,XCBT,MZS,FMAXSX,FUT,BU,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,MZSN5-MZSX6
