ts_recv,ts_event,rtype,publisher_id,instrument_id,ts_ref,price,quantity,sequence,ts_in_delta,stat_type,channel_id,update_action,stat_flags,symbol
2025-02-24 01:00:00.573226785+00:00,2025-02-24 01:00:00.524147777+00:00,24,1,42004112,,505.0,2147483647,38365,13185,4,15,1,0,MZCK5
2025-02-24 01:00:00.573226785+00:00,2025-02-24 01:00:00.524147777+00:00,24,1,42004112,,505.0,2147483647,38365,13185,1,15,1,0,MZCK5
2025-02-24 01:00:00.618414468+00:00,2025-02-24 01:00:00.588121121+00:00,24,1,42004112,,504.5,2147483647,39686,15911,4,15,1,0,MZCK5
2025-02-24 01:00:01.685445083+00:00,2025-02-24 01:00:01.685292047+00:00,24,1,42000353,,477.5,2147483647,54952,12403,8,15,1,0,MZCU5
2025-02-24 01:00:01.941762202+00:00,2025-02-24 01:00:01.940284057+00:00,24,1,42000353,,477.5,2147483647,55629,12435,5,15,1,0,MZCU5
2025-02-24 01:28:14.181302873+00:00,2025-02-24 01:28:14.180028135+00:00,24,1,42004112,,504.0,2147483647,519640,12956,4,15,1,0,MZCK5
2025-02-24 01:28:14.184828153+00:00,2025-02-24 01:28:14.184127609+00:00,24,1,42004112,,504.0,2147483647,519784,13002,7,15,1,0,MZCK5
2025-02-24 01:55:41.163759200+00:00,2025-02-24 01:55:41.159875089+00:00,24,1,42002404,,508.5,2147483647,647195,13473,4,15,1,0,MZCN5
2025-02-24 01:55:41.168522047+00:00,2025-02-24 01:55:41.163948031+00:00,24,1,42002404,,508.5,2147483647,647497,13345,7,15,1,0,MZCN5
2025-02-24 03:13:50.785493365+00:00,2025-02-24 03:13:50.784661707+00:00,24,1,42000353,,476.5,2147483647,1050668,14555,7,15,1,0,MZCU5
2025-02-24 03:13:55.041396294+00:00,2025-02-24 03:13:55.037035729+00:00,24,1,42004112,,503.5,2147483647,1052297,15673,4,15,1,0,MZCK5
2025-02-24 03:13:55.045741070+00:00,2025-02-24 03:13:55.042196605+00:00,24,1,42004112,,503.5,2147483647,1052570,11862,7,15,1,0,MZCK5
2025-02-24 03:25:24.912961125+00:00,2025-02-24 03:25:24.903851061+00:00,24,1,42002404,,508.0,2147483647,1127197,15882,4,15,1,0,MZCN5
2025-02-24 03:25:24.918645922+00:00,2025-02-24 03:25:24.914855287+00:00,24,1,42002404,,508.0,2147483647,1127504,12015,7,15,1,0,MZCN5
2025-02-24 03:43:35.547982696+00:00,2025-02-24 03:43:35.547011721+00:00,24,1,42004112,,503.0,2147483647,1174290,15733,7,15,1,0,MZCK5
2025-02-24 03:45:33.342547823+00:00,2025-02-24 03:45:33.334348313+00:00,24,1,42002404,,507.5,2147483647,1179541,18959,7,15,1,0,MZCN5
2025-02-24 04:08:36.442921101+00:00,2025-02-24 04:08:36.439265797+00:00,24,1,42000353,,476.5,2147483647,1220117,13850,4,15,1,0,MZCU5
2025-02-24 05:30:10.929321439+00:00,2025-02-24 05:30:10.928196329+00:00,24,1,42000353,,476.0,2147483647,1333693,12129,7,15,1,0,MZCU5
2025-02-24 05:37:55.484780584+00:00,2025-02-24 05:37:55.455370703+00:00,24,1,42004112,,502.5,2147483647,1372654,15602,4,15,1,0,MZCK5
2025-02-24 05:37:55.519172770+00:00,2025-02-24 05:37:55.502459143+00:00,24,1,42004112,,502.5,2147483647,1374965,12977,7,15,1,0,MZCK5
2025-02-24 06:45:17.473666391+00:00,2025-02-24 06:45:17.473017997+00:00,24,1,42000353,,476.0,2147483647,1632398,12678,4,15,1,0,MZCU5
2025-02-24 08:04:04.873521151+00:00,2025-02-24 08:04:04.868106655+00:00,24,1,42000353,,475.5,2147483647,1927830,12515,4,15,1,0,MZCU5
2025-02-24 08:04:04.880828861+00:00,2025-02-24 08:04:04.875537349+00:00,24,1,42002404,,507.0,2147483647,1928331,12008,7,15,1,0,MZCN5
2025-02-24 08:04:04.884410070+00:00,2025-02-24 08:04:04.878675855+00:00,24,1,42000353,,475.5,2147483647,1928589,12742,7,15,1,0,MZCU5
2025-02-24 08:08:15.396057498+00:00,2025-02-24 08:08:15.394387155+00:00,24,1,42004112,,502.0,2147483647,1947249,13148,4,15,1,0,MZCK5
2025-02-24 08:08:15.400988482+00:00,2025-02-24 08:08:15.395855725+00:00,24,1,42004112,,502.0,2147483647,1947455,14704,7,15,1,0,MZCK5
2025-02-24 08:09:18.344299498+00:00,2025-02-24 08:09:18.342959005+00:00,24,1,42002404,,506.5,2147483647,1950970,12357,7,15,1,0,MZCN5
2025-02-24 08:09:18.345448021+00:00,2025-02-24 08:09:18.343779403+00:00,24,1,42000353,,475.0,2147483647,1951027,12990,4,15,1,0,MZCU5
2025-02-24 08:09:18.668450809+00:00,2025-02-24 08:09:18.660194571+00:00,24,1,42000353,,475.0,2147483647,1951546,11914,7,15,1,0,MZCU5
2025-02-24 08:10:55.114408913+00:00,2025-02-24 08:10:55.113949141+00:00,24,1,42004112,,501.5,2147483647,1958266,12715,7,15,1,0,MZCK5
2025-02-24 08:11:54.112646422+00:00,2025-02-24 08:11:54.103348965+00:00,24,1,42002404,,506.0,2147483647,1965539,12348,4,15,1,0,MZCN5
2025-02-24 08:11:54.112646422+00:00,2025-02-24 08:11:54.103348965+00:00,24,1,42002404,,506.0,2147483647,1965539,12348,7,15,1,0,MZCN5
2025-02-24 08:13:27.888166961+00:00,2025-02-24 08:13:27.887901471+00:00,24,1,42000353,,474.5,2147483647,1977022,12168,4,15,1,0,MZCU5
2025-02-24 08:13:30.726032649+00:00,2025-02-24 08:13:30.725049023+00:00,24,1,42004112,,501.0,2147483647,1977524,13318,4,15,1,0,MZCK5
2025-02-24 08:13:30.727749476+00:00,2025-02-24 08:13:30.726014413+00:00,24,1,42004112,,501.0,2147483647,1977591,14071,7,15,1,0,MZCK5
2025-02-24 08:13:42.710054367+00:00,2025-02-24 08:13:42.709851599+00:00,24,1,42000353,,474.5,2147483647,1979643,14362,7,15,1,0,MZCU5
2025-02-24 08:13:42.716597158+00:00,2025-02-24 08:13:42.715625759+00:00,24,1,42002404,,505.5,2147483647,1979912,14245,7,15,1,0,MZCN5
2025-02-24 08:16:58.376399534+00:00,2025-02-24 08:16:58.373284803+00:00,24,1,42002404,,505.5,2147483647,1995446,13446,4,15,1,0,MZCN5
2025-02-24 08:33:57.624947304+00:00,2025-02-24 08:33:57.624742981+00:00,24,1,42040612,,-4.0,2147483647,2068846,25131,7,15,1,0,MZCK5-MZCN5
2025-02-24 08:33:58.556599286+00:00,2025-02-24 08:33:58.556463557+00:00,24,1,42040612,,-4.5,2147483647,2068878,14901,7,15,1,0,MZCK5-MZCN5
2025-02-24 08:50:27.245339366+00:00,2025-02-24 08:50:27.244756065+00:00,24,1,42040612,,-4.5,2147483647,2128409,13603,5,15,1,0,MZCK5-MZCN5
2025-02-24 08:50:27.245339366+00:00,2025-02-24 08:50:27.244756065+00:00,24,1,42040612,,-4.5,2147483647,2128409,13603,4,15,1,0,MZCK5-MZCN5
2025-02-24 08:50:27.245339366+00:00,2025-02-24 08:50:27.244756065+00:00,24,1,42040612,,-4.5,2147483647,2128409,13603,1,15,1,0,MZCK5-MZCN5
2025-02-24 08:55:56.362617076+00:00,2025-02-24 08:55:56.362463405+00:00,24,1,42040612,,-5.0,2147483647,2152528,14481,8,15,1,0,MZCK5-MZCN5
2025-02-24 10:37:16.680325725+00:00,2025-02-24 10:37:16.678313273+00:00,24,1,42000353,,474.0,2147483647,2560327,11499,7,15,1,0,MZCU5
2025-02-24 10:45:17.396864807+00:00,2025-02-24 10:45:17.393995607+00:00,24,1,42004112,,500.5,2147483647,2589243,16497,4,15,1,0,MZCK5
2025-02-24 10:45:20.186887442+00:00,2025-02-24 10:45:20.186393617+00:00,24,1,42004112,,500.5,2147483647,2590575,12938,7,15,1,0,MZCK5
2025-02-24 11:01:06.069870460+00:00,2025-02-24 11:01:06.064905183+00:00,24,1,42002404,,505.0,2147483647,2639456,12984,7,15,1,0,MZCN5
2025-02-24 11:49:08.825137001+00:00,2025-02-24 11:49:08.813205787+00:00,24,1,42002404,,505.0,2147483647,2817890,13985,4,15,1,0,MZCN5
2025-02-24 12:01:55.966471364+00:00,2025-02-24 12:01:55.960040731+00:00,24,1,42000353,,473.5,2147483647,2867594,11829,7,15,1,0,MZCU5
2025-02-24 12:17:20.078473456+00:00,2025-02-24 12:17:20.074779963+00:00,24,1,42004112,,500.0,2147483647,2963829,17025,4,15,1,0,MZCK5
2025-02-24 12:17:20.081530649+00:00,2025-02-24 12:17:20.078663827+00:00,24,1,42004112,,500.0,2147483647,2963971,12801,7,15,1,0,MZCK5
2025-02-24 12:17:20.086491374+00:00,2025-02-24 12:17:20.084170635+00:00,24,1,42002404,,504.5,2147483647,2964274,12788,7,15,1,0,MZCN5
2025-02-24 12:35:13.194037632+00:00,2025-02-24 12:35:13.193517443+00:00,24,1,42012361,,33.0,2147483647,3141120,17593,7,15,1,0,MZCN5-MZCU5
2025-02-24 12:35:13.194064664+00:00,2025-02-24 12:35:13.193521685+00:00,24,1,42012361,,31.0,2147483647,3141122,13942,8,15,1,0,MZCN5-MZCU5
2025-02-24 12:35:13.194194150+00:00,2025-02-24 12:35:13.194085583+00:00,24,1,42012361,,32.5,2147483647,3141124,17085,7,15,1,0,MZCN5-MZCU5
2025-02-24 12:58:22.225959313+00:00,2025-02-24 12:58:22.223184079+00:00,24,1,42012361,,32.0,2147483647,3294193,12852,7,15,1,0,MZCN5-MZCU5
2025-02-24 14:30:10.001668070+00:00,2025-02-24 14:30:10.000177391+00:00,24,1,42000353,,474.0,2147483647,4082345,13221,4,15,1,0,MZCU5
2025-02-24 14:38:09.952895453+00:00,2025-02-24 14:38:09.949152315+00:00,24,1,42012361,,31.5,2147483647,4783063,13328,8,15,1,0,MZCN5-MZCU5
2025-02-24 14:58:58.109112740+00:00,2025-02-24 14:58:58.108992631+00:00,24,1,42040612,,-4.5,2147483647,5566574,16614,8,15,1,0,MZCK5-MZCN5
2025-02-24 15:13:54.770748644+00:00,2025-02-24 15:13:54.767836521+00:00,24,1,42000353,,473.5,2147483647,6035282,12619,4,15,1,0,MZCU5
2025-02-24 15:15:43.357188562+00:00,2025-02-24 15:15:43.353725165+00:00,24,1,42004112,,499.5,2147483647,6074853,15900,4,15,1,0,MZCK5
2025-02-24 15:15:43.358584497+00:00,2025-02-24 15:15:43.353767459+00:00,24,1,42004112,,499.5,2147483647,6074938,13981,7,15,1,0,MZCK5
2025-02-24 15:16:26.799659334+00:00,2025-02-24 15:16:26.790676201+00:00,24,1,42002404,,504.0,2147483647,6088833,12776,7,15,1,0,MZCN5
2025-02-24 15:17:05.161753833+00:00,2025-02-24 15:17:05.157375231+00:00,24,1,42000353,,473.0,2147483647,6103669,15608,4,15,1,0,MZCU5
2025-02-24 15:17:05.162065371+00:00,2025-02-24 15:17:05.157380981+00:00,24,1,42004112,,499.0,2147483647,6103687,13200,4,15,1,0,MZCK5
2025-02-24 15:17:05.165764148+00:00,2025-02-24 15:17:05.160815177+00:00,24,1,42000353,,473.0,2147483647,6103961,13452,7,15,1,0,MZCU5
2025-02-24 15:17:05.167283364+00:00,2025-02-24 15:17:05.162074619+00:00,24,1,42004112,,499.0,2147483647,6104055,12472,7,15,1,0,MZCK5
2025-02-24 15:17:05.227147121+00:00,2025-02-24 15:17:05.215911385+00:00,24,1,42002404,,503.5,2147483647,6106783,12591,7,15,1,0,MZCN5
2025-02-24 15:17:05.310838321+00:00,2025-02-24 15:17:05.309206667+00:00,24,1,42004112,,498.5,2147483647,6109853,12877,7,15,1,0,MZCK5
2025-02-24 15:17:06.230049247+00:00,2025-02-24 15:17:06.227557049+00:00,24,1,42004112,,498.5,2147483647,6111671,17686,4,15,1,0,MZCK5
2025-02-24 15:17:06.233592902+00:00,2025-02-24 15:17:06.230656327+00:00,24,1,42000353,,472.5,2147483647,6111902,12162,4,15,1,0,MZCU5
2025-02-24 15:17:14.724348023+00:00,2025-02-24 15:17:14.721486705+00:00,24,1,42000353,,472.5,2147483647,6117097,11860,7,15,1,0,MZCU5
2025-02-24 15:17:34.807625447+00:00,2025-02-24 15:17:34.806801165+00:00,24,1,42002404,,503.0,2147483647,6128516,12238,7,15,1,0,MZCN5
2025-02-24 15:18:37.068032487+00:00,2025-02-24 15:18:37.066695197+00:00,24,1,42002404,,503.0,2147483647,6158014,17344,4,15,1,0,MZCN5
2025-02-24 15:19:33.442502884+00:00,2025-02-24 15:19:33.439568083+00:00,24,1,42004112,,498.0,2147483647,6186175,20121,4,15,1,0,MZCK5
2025-02-24 15:19:33.444536202+00:00,2025-02-24 15:19:33.441191847+00:00,24,1,42004112,,498.0,2147483647,6186280,13184,7,15,1,0,MZCK5
2025-02-24 15:19:33.447506684+00:00,2025-02-24 15:19:33.441343157+00:00,24,1,42002404,,502.5,2147483647,6186457,13874,4,15,1,0,MZCN5
2025-02-24 15:19:33.461249953+00:00,2025-02-24 15:19:33.451348243+00:00,24,1,42002404,,502.5,2147483647,6187332,16457,7,15,1,0,MZCN5
2025-02-24 15:19:33.521205167+00:00,2025-02-24 15:19:33.519921525+00:00,24,1,42000353,,472.0,2147483647,6188584,13402,4,15,1,0,MZCU5
2025-02-24 15:19:42.838318205+00:00,2025-02-24 15:19:42.831148085+00:00,24,1,42000353,,472.0,2147483647,6193819,12725,7,15,1,0,MZCU5
2025-02-24 15:53:56.910653502+00:00,2025-02-24 15:53:56.909869259+00:00,24,1,42004112,,497.5,2147483647,7049821,15152,4,15,1,0,MZCK5
2025-02-24 15:53:56.912305244+00:00,2025-02-24 15:53:56.910508503+00:00,24,1,42004112,,497.5,2147483647,7049916,12970,7,15,1,0,MZCK5
2025-02-24 15:54:07.578487025+00:00,2025-02-24 15:54:07.569501439+00:00,24,1,42002404,,502.0,2147483647,7062091,18460,4,15,1,0,MZCN5
2025-02-24 15:54:07.579982310+00:00,2025-02-24 15:54:07.578076705+00:00,24,1,42002404,,502.0,2147483647,7062180,13585,7,15,1,0,MZCN5
2025-02-24 15:54:36.290505409+00:00,2025-02-24 15:54:36.288318329+00:00,24,1,42004112,,497.0,2147483647,7075000,13826,4,15,1,0,MZCK5
2025-02-24 15:54:36.291646897+00:00,2025-02-24 15:54:36.289105399+00:00,24,1,42004112,,497.0,2147483647,7075053,14027,7,15,1,0,MZCK5
2025-02-24 15:54:36.305704594+00:00,2025-02-24 15:54:36.304949111+00:00,24,1,42000353,,471.5,2147483647,7075983,13044,4,15,1,0,MZCU5
2025-02-24 15:54:36.306015333+00:00,2025-02-24 15:54:36.305001045+00:00,24,1,42000353,,471.5,2147483647,7076004,12736,7,15,1,0,MZCU5
2025-02-24 15:54:56.531826761+00:00,2025-02-24 15:54:56.531390067+00:00,24,1,42002404,,501.5,2147483647,7087294,13662,4,15,1,0,MZCN5
2025-02-24 16:16:00.399214632+00:00,2025-02-24 16:16:00.398352829+00:00,24,1,42002404,,501.5,2147483647,7576106,16157,7,15,1,0,MZCN5
2025-02-24 16:16:48.106786689+00:00,2025-02-24 16:16:48.096528439+00:00,24,1,42000353,,471.0,2147483647,7584909,12031,4,15,1,0,MZCU5
2025-02-24 16:16:48.108048071+00:00,2025-02-24 16:16:48.096581999+00:00,24,1,42000353,,471.0,2147483647,7584981,13136,7,15,1,0,MZCU5
2025-02-24 16:16:48.112227721+00:00,2025-02-24 16:16:48.108509107+00:00,24,1,42004112,,496.5,2147483647,7585251,13356,4,15,1,0,MZCK5
2025-02-24 16:36:31.080197268+00:00,2025-02-24 16:36:31.070472481+00:00,24,1,42040612,,-5.0,2147483647,7938398,14010,4,15,1,0,MZCK5-MZCN5
2025-02-24 16:36:31.081648827+00:00,2025-02-24 16:36:31.078768563+00:00,24,1,42004112,,496.5,2147483647,7938476,12894,7,15,1,0,MZCK5
2025-02-24 16:36:51.995036621+00:00,2025-02-24 16:36:51.993619055+00:00,24,1,42002404,,501.0,2147483647,7949734,13833,4,15,1,0,MZCN5
2025-02-24 16:36:51.996609372+00:00,2025-02-24 16:36:51.996126305+00:00,24,1,42002404,,501.0,2147483647,7949840,15878,7,15,1,0,MZCN5
2025-02-24 16:36:59.653595967+00:00,2025-02-24 16:36:59.650465439+00:00,24,1,42004112,,496.0,2147483647,7951386,13207,4,15,1,0,MZCK5
2025-02-24 16:36:59.653661650+00:00,2025-02-24 16:36:59.650465883+00:00,24,1,42004112,,496.0,2147483647,7951389,13863,7,15,1,0,MZCK5
2025-02-24 16:36:59.675708291+00:00,2025-02-24 16:36:59.673604779+00:00,24,1,42000353,,470.5,2147483647,7952600,14051,4,15,1,0,MZCU5
2025-02-24 16:37:12.397736065+00:00,2025-02-24 16:37:12.395595849+00:00,24,1,42000353,,470.5,2147483647,7956766,16802,7,15,1,0,MZCU5
2025-02-24 16:45:52.646571956+00:00,2025-02-24 16:45:52.640314281+00:00,24,1,42002404,,500.5,2147483647,8185493,16074,4,15,1,0,MZCN5
2025-02-24 16:45:52.646571956+00:00,2025-02-24 16:45:52.640314281+00:00,24,1,42004112,,495.5,2147483647,8185493,16074,4,15,1,0,MZCK5
2025-02-24 16:53:21.501633416+00:00,2025-02-24 16:53:21.495674103+00:00,24,1,42002404,,500.5,2147483647,8347138,13692,7,15,1,0,MZCN5
2025-02-24 17:08:48.486103670+00:00,2025-02-24 17:08:48.484088957+00:00,24,1,42004112,,495.5,2147483647,8623695,11491,7,15,1,0,MZCK5
2025-02-24 17:10:38.335867666+00:00,2025-02-24 17:10:38.335725669+00:00,24,1,42012361,,30.5,2147483647,8668733,15241,7,15,1,0,MZCN5-MZCU5
2025-02-24 17:10:39.145709073+00:00,2025-02-24 17:10:39.145530061+00:00,24,1,42012361,,30.0,2147483647,8669139,11808,7,15,1,0,MZCN5-MZCU5
2025-02-24 19:12:48.601391698+00:00,2025-02-24 19:12:48.601269287+00:00,24,1,42012361,,29.5,2147483647,11018673,15804,7,15,1,0,MZCN5-MZCU5
2025-02-24 19:15:32.166130206+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42002404,2025-02-24 00:00:00+00:00,502.0,2147483647,11320540,16684,3,15,1,6,MZCN5
2025-02-24 19:15:32.166142785+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42002404,2025-02-24 00:00:00+00:00,502.0,2147483647,11320541,14831,3,15,1,2,MZCN5
2025-02-24 19:15:32.166142785+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42000515,2025-02-24 00:00:00+00:00,467.5,2147483647,11320541,14831,3,15,1,6,MZCU6
2025-02-24 19:15:32.166155556+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42000515,2025-02-24 00:00:00+00:00,467.5,2147483647,11320542,14869,3,15,1,2,MZCU6
2025-02-24 19:15:32.166155556+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42000353,2025-02-24 00:00:00+00:00,472.5,2147483647,11320542,14869,3,15,1,6,MZCU5
2025-02-24 19:15:32.166155556+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42000353,2025-02-24 00:00:00+00:00,472.5,2147483647,11320542,14869,3,15,1,2,MZCU5
2025-02-24 19:15:32.166165324+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42002015,2025-02-24 00:00:00+00:00,466.5,2147483647,11320543,13329,3,15,1,6,MZCZ6
2025-02-24 19:15:32.166178341+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42002015,2025-02-24 00:00:00+00:00,466.25,2147483647,11320544,15137,3,15,1,2,MZCZ6
2025-02-24 19:15:32.166178341+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42004112,2025-02-24 00:00:00+00:00,497.0,2147483647,11320544,15137,3,15,1,6,MZCK5
2025-02-24 19:15:32.166188540+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42004112,2025-02-24 00:00:00+00:00,497.0,2147483647,11320545,14505,3,15,1,2,MZCK5
2025-02-24 19:15:32.166188540+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42004121,2025-02-24 00:00:00+00:00,488.0,2147483647,11320545,14505,3,15,1,6,MZCK6
2025-02-24 19:15:32.166199698+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42004121,2025-02-24 00:00:00+00:00,488.0,2147483647,11320546,14540,3,15,1,2,MZCK6
2025-02-24 19:15:32.166211991+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42003702,2025-02-24 00:00:00+00:00,482.0,2147483647,11320547,15095,3,15,1,6,MZCH6
2025-02-24 19:15:32.166211991+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42003702,2025-02-24 00:00:00+00:00,481.75,2147483647,11320547,15095,3,15,1,2,MZCH6
2025-02-24 19:15:32.166220886+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42004143,2025-02-24 00:00:00+00:00,490.5,2147483647,11320548,14558,3,15,1,6,MZCN6
2025-02-24 19:15:32.166234333+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42004143,2025-02-24 00:00:00+00:00,490.5,2147483647,11320549,15895,3,15,1,2,MZCN6
2025-02-24 19:15:32.166234333+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42000465,2025-02-24 00:00:00+00:00,471.0,2147483647,11320549,15895,3,15,1,6,MZCZ5
2025-02-24 19:15:32.166241821+00:00,2025-02-24 19:15:32.166011371+00:00,24,1,42000465,2025-02-24 00:00:00+00:00,470.75,2147483647,11320550,11536,3,15,1,2,MZCZ5
2025-02-24 22:37:12.806307488+00:00,2025-02-24 22:37:12.805167491+00:00,24,1,42040616,2025-02-24 00:00:00+00:00,1.5,2147483647,11489320,15132,3,15,1,2,MZCU6-MZCZ6
2025-02-24 22:37:12.806307488+00:00,2025-02-24 22:37:12.805167491+00:00,24,1,42040614,2025-02-24 00:00:00+00:00,15.5,2147483647,11489320,15132,3,15,1,2,MZCH6-MZCZ6
2025-02-24 22:37:12.806307488+00:00,2025-02-24 22:37:12.805167491+00:00,24,1,42040615,2025-02-24 00:00:00+00:00,23.0,2147483647,11489320,15132,3,15,1,2,MZCN6-MZCU6
2025-02-24 22:37:12.806307488+00:00,2025-02-24 22:37:12.805167491+00:00,24,1,42040613,2025-02-24 00:00:00+00:00,6.5,2147483647,11489320,15132,3,15,1,2,MZCK5-MZCN6
2025-02-24 22:37:12.806307488+00:00,2025-02-24 22:37:12.805167491+00:00,24,1,42040611,2025-02-24 00:00:00+00:00,31.0,2147483647,11489320,15132,3,15,1,2,MZCK5-MZCZ6
2025-02-24 22:37:12.806307488+00:00,2025-02-24 22:37:12.805167491+00:00,24,1,42040612,2025-02-24 00:00:00+00:00,-5.0,2147483647,11489320,15132,3,15,1,2,MZCK5-MZCN5
2025-02-24 22:37:33.604946287+00:00,2025-02-24 22:37:33.603877041+00:00,24,1,42033598,2025-02-24 00:00:00+00:00,24.5,2147483647,11489962,14763,3,15,1,2,MZCN6-MZCZ6
2025-02-24 22:37:52.016201466+00:00,2025-02-24 22:37:52.015024495+00:00,24,1,42022346,2025-02-24 00:00:00+00:00,29.5,2147483647,11490578,15363,3,15,1,2,MZCK5-MZCU6
2025-02-24 22:37:52.016201466+00:00,2025-02-24 22:37:52.015024495+00:00,24,1,42022351,2025-02-24 00:00:00+00:00,20.5,2147483647,11490578,15363,3,15,1,2,MZCN5-MZCH6
2025-02-24 22:37:52.152273006+00:00,2025-02-24 22:37:52.151113673+00:00,24,1,42022457,2025-02-24 00:00:00+00:00,-9.0,2147483647,11490581,15108,3,15,1,2,MZCH6-MZCN6
2025-02-24 22:37:52.242855909+00:00,2025-02-24 22:37:52.241696441+00:00,24,1,42022414,2025-02-24 00:00:00+00:00,3.5,2147483647,11490587,15820,3,15,1,2,MZCZ5-MZCU6
2025-02-24 22:38:06.164501004+00:00,2025-02-24 22:38:06.163251267+00:00,24,1,42012385,2025-02-24 00:00:00+00:00,-6.5,2147483647,11491125,17824,3,15,1,2,MZCH6-MZCK6
2025-02-24 22:38:06.210170837+00:00,2025-02-24 22:38:06.209022023+00:00,24,1,42012361,2025-02-24 00:00:00+00:00,29.5,2147483647,11491128,14671,3,15,1,2,MZCN5-MZCU5
