ts_recv,ts_event,rtype,publisher_id,instrument_id,ts_ref,price,quantity,sequence,ts_in_delta,stat_type,channel_id,update_action,stat_flags,symbol
2026-07-01 00:55:27.189061059+00:00,2026-07-01 00:55:27.188416861+00:00,24,1,42244728,,0.6892,2147483647,35721945,11682,7,4,1,0,M6AU6
2026-07-01 01:02:30.694365505+00:00,2026-07-01 01:02:30.694266545+00:00,24,1,42054026,,0.6884,2147483647,35800184,11581,7,4,1,0,M6AZ6
2026-07-01 01:03:08.054239127+00:00,2026-07-01 01:03:08.053677035+00:00,24,1,42244728,,0.6891,2147483647,35806748,13910,4,4,1,0,M6AU6
2026-07-01 01:03:08.054830611+00:00,2026-07-01 01:03:08.054646267+00:00,24,1,42244728,,0.6891,2147483647,35806767,12255,7,4,1,0,M6AU6
2026-07-01 01:03:23.922162806+00:00,2026-07-01 01:03:23.921864089+00:00,24,1,42244728,,0.689,2147483647,35809524,14566,4,4,1,0,M6AU6
2026-07-01 01:04:02.656399057+00:00,2026-07-01 01:04:02.655962947+00:00,24,1,42054026,,0.6883,2147483647,35814315,12445,7,4,1,0,M6AZ6
2026-07-01 01:06:15.971988041+00:00,2026-07-01 01:06:15.971650163+00:00,24,1,42244728,,0.689,2147483647,35842727,11879,7,4,1,0,M6AU6
2026-07-01 01:06:27.077811814+00:00,2026-07-01 01:06:27.077644011+00:00,24,1,42054026,,0.6882,2147483647,35845569,12124,7,4,1,0,M6AZ6
2026-07-01 01:08:16.330763259+00:00,2026-07-01 01:08:16.330315947+00:00,24,1,42244728,,0.6889,2147483647,35862522,16269,4,4,1,0,M6AU6
2026-07-01 01:08:16.420468513+00:00,2026-07-01 01:08:16.420369439+00:00,24,1,42244728,,0.6889,2147483647,35862828,12607,7,4,1,0,M6AU6
2026-07-01 01:09:34.888529115+00:00,2026-07-01 01:09:34.887341963+00:00,24,1,42054026,,0.6881,2147483647,35875935,12580,7,4,1,0,M6AZ6
2026-07-01 01:09:56.129911414+00:00,2026-07-01 01:09:56.129485749+00:00,24,1,42244728,,0.6888,2147483647,35881456,13309,4,4,1,0,M6AU6
2026-07-01 01:10:02.682181294+00:00,2026-07-01 01:10:02.681659497+00:00,24,1,42244728,,0.6888,2147483647,35882577,12028,7,4,1,0,M6AU6
2026-07-01 01:10:22.493515275+00:00,2026-07-01 01:10:22.493256581+00:00,24,1,42054026,,0.688,2147483647,35887453,12030,7,4,1,0,M6AZ6
2026-07-01 01:12:56.780189660+00:00,2026-07-01 01:12:56.779593281+00:00,24,1,42244728,,0.6887,2147483647,35908943,15625,4,4,1,0,M6AU6
2026-07-01 01:12:56.780189660+00:00,2026-07-01 01:12:56.779598983+00:00,24,1,42244728,,0.6887,2147483647,35908943,15625,7,4,1,0,M6AU6
2026-07-01 01:13:10.925234262+00:00,2026-07-01 01:13:10.924878575+00:00,24,1,42054026,,0.6877,2147483647,35911494,15467,5,4,1,0,M6AZ6
2026-07-01 01:13:10.925234262+00:00,2026-07-01 01:13:10.924878575+00:00,24,1,42054026,,0.6877,2147483647,35911494,15467,4,4,1,0,M6AZ6
2026-07-01 01:13:10.925234262+00:00,2026-07-01 01:13:10.924878575+00:00,24,1,42054026,,0.6877,2147483647,35911494,15467,1,4,1,0,M6AZ6
2026-07-01 01:13:10.925655986+00:00,2026-07-01 01:13:10.925481071+00:00,24,1,42054026,,0.6879,2147483647,35911517,11563,7,4,1,0,M6AZ6
2026-07-01 01:13:26.772626787+00:00,2026-07-01 01:13:26.772338685+00:00,24,1,42244728,,0.6886,2147483647,35918745,11713,4,4,1,0,M6AU6
2026-07-01 01:17:35.830686931+00:00,2026-07-01 01:17:35.830420287+00:00,24,1,42244728,,0.6886,2147483647,35972255,12227,7,4,1,0,M6AU6
2026-07-01 01:17:49.043394439+00:00,2026-07-01 01:17:49.042739373+00:00,24,1,42054026,,0.6878,2147483647,35973917,13271,7,4,1,0,M6AZ6
2026-07-01 01:17:49.389480141+00:00,2026-07-01 01:17:49.388760835+00:00,24,1,42244728,,0.6885,2147483647,35974389,13843,4,4,1,0,M6AU6
2026-07-01 01:17:49.390864569+00:00,2026-07-01 01:17:49.389962029+00:00,24,1,42244728,,0.6885,2147483647,35974440,11716,7,4,1,0,M6AU6
2026-07-01 01:26:01.283771399+00:00,2026-07-01 01:26:01.283673951+00:00,24,1,42054026,2026-06-30 00:00:00+00:00,,116,36064196,12256,9,4,1,0,M6AZ6
2026-07-01 01:26:01.283771399+00:00,2026-07-01 01:26:01.283673951+00:00,24,1,42054026,2026-06-30 00:00:00+00:00,,17,36064196,12256,6,4,1,0,M6AZ6
2026-07-01 01:26:01.283771399+00:00,2026-07-01 01:26:01.283673951+00:00,24,1,42244728,2026-06-30 00:00:00+00:00,,3341,36064196,12256,9,4,1,0,M6AU6
2026-07-01 01:26:01.283771399+00:00,2026-07-01 01:26:01.283673951+00:00,24,1,42244728,2026-06-30 00:00:00+00:00,,5628,36064196,12256,6,4,1,0,M6AU6
2026-07-01 01:41:19.077755999+00:00,2026-07-01 01:41:19.077597393+00:00,24,1,42054026,,0.6877,2147483647,36209244,12274,7,4,1,0,M6AZ6
2026-07-01 01:42:59.539443251+00:00,2026-07-01 01:42:59.539073957+00:00,24,1,42244728,,0.6884,2147483647,36219356,15537,4,4,1,0,M6AU6
2026-07-01 01:42:59.539443251+00:00,2026-07-01 01:42:59.539073957+00:00,24,1,42244728,,0.6884,2147483647,36219356,15537,7,4,1,0,M6AU6
2026-07-01 01:42:59.612683590+00:00,2026-07-01 01:42:59.612365059+00:00,24,1,42244728,,0.6883,2147483647,36219443,11670,4,4,1,0,M6AU6
2026-07-01 01:47:53.200111837+00:00,2026-07-01 01:47:53.199275335+00:00,24,1,42054026,,0.6876,2147483647,36259879,14170,7,4,1,0,M6AZ6
2026-07-01 01:48:01.652671859+00:00,2026-07-01 01:48:01.652370987+00:00,24,1,42244728,,0.6883,2147483647,36261927,13278,7,4,1,0,M6AU6
2026-07-01 01:48:01.719922369+00:00,2026-07-01 01:48:01.719783271+00:00,24,1,42054026,,0.6875,2147483647,36262424,12463,7,4,1,0,M6AZ6
2026-07-01 01:48:13.115288657+00:00,2026-07-01 01:48:13.115014681+00:00,24,1,42244728,,0.6882,2147483647,36267955,12043,4,4,1,0,M6AU6
2026-07-01 01:48:13.582630762+00:00,2026-07-01 01:48:13.582316427+00:00,24,1,42244728,,0.6882,2147483647,36268179,11347,7,4,1,0,M6AU6
2026-07-01 01:48:22.073972575+00:00,2026-07-01 01:48:22.073826781+00:00,24,1,42054026,,0.6874,2147483647,36271386,12521,7,4,1,0,M6AZ6
2026-07-01 01:48:34.124429998+00:00,2026-07-01 01:48:34.124149587+00:00,24,1,42244728,,0.6881,2147483647,36276429,13492,4,4,1,0,M6AU6
2026-07-01 01:49:01.662676267+00:00,2026-07-01 01:49:01.662557939+00:00,24,1,42244728,,0.6881,2147483647,36279930,16561,7,4,1,0,M6AU6
2026-07-01 01:53:02.325107595+00:00,2026-07-01 01:53:02.324786743+00:00,24,1,42054026,,0.6873,2147483647,36318218,13078,7,4,1,0,M6AZ6
2026-07-01 01:54:12.183644687+00:00,2026-07-01 01:54:12.183332733+00:00,24,1,42244728,,0.688,2147483647,36328307,15957,4,4,1,0,M6AU6
2026-07-01 01:54:12.183644687+00:00,2026-07-01 01:54:12.183332733+00:00,24,1,42244728,,0.688,2147483647,36328307,15957,7,4,1,0,M6AU6
2026-07-01 01:54:12.612500782+00:00,2026-07-01 01:54:12.612159191+00:00,24,1,42244728,,0.6879,2147483647,36328542,12337,4,4,1,0,M6AU6
2026-07-01 01:54:19.413404910+00:00,2026-07-01 01:54:19.413189103+00:00,24,1,42054026,,0.6872,2147483647,36328976,12206,7,4,1,0,M6AZ6
2026-07-01 02:04:29.689379434+00:00,2026-07-01 02:04:29.689094297+00:00,24,1,42054026,,0.687,2147483647,36429603,11514,4,4,1,0,M6AZ6
2026-07-01 02:05:00.341917845+00:00,2026-07-01 02:05:00.341804109+00:00,24,1,42244728,,0.6879,2147483647,36433387,11633,7,4,1,0,M6AU6
2026-07-01 02:05:41.001659227+00:00,2026-07-01 02:05:41.001306755+00:00,24,1,42054026,,0.6871,2147483647,36439452,11921,7,4,1,0,M6AZ6
2026-07-01 02:05:43.524295831+00:00,2026-07-01 02:05:43.523612701+00:00,24,1,42244728,,0.6877,2147483647,36440886,13022,4,4,1,0,M6AU6
2026-07-01 02:05:43.540357255+00:00,2026-07-01 02:05:43.540234681+00:00,24,1,42244728,,0.6878,2147483647,36441136,11949,7,4,1,0,M6AU6
2026-07-01 02:06:00.314491075+00:00,2026-07-01 02:06:00.314212343+00:00,24,1,42054026,,0.687,2147483647,36443856,12433,7,4,1,0,M6AZ6
2026-07-01 02:06:13.565530855+00:00,2026-07-01 02:06:13.565268313+00:00,24,1,42244728,,0.6877,2147483647,36446664,13124,7,4,1,0,M6AU6
2026-07-01 02:07:37.248191375+00:00,2026-07-01 02:07:37.246786626+00:00,24,1,42054026,,0.6869,2147483647,36459428,11985,7,4,1,0,M6AZ6
2026-07-01 02:09:00.854733166+00:00,2026-07-01 02:09:00.854457557+00:00,24,1,42244728,,0.6876,2147483647,36470790,11897,4,4,1,0,M6AU6
2026-07-01 02:09:17.143997036+00:00,2026-07-01 02:09:17.143566575+00:00,24,1,42244728,,0.6876,2147483647,36474126,12690,7,4,1,0,M6AU6
2026-07-01 02:09:20.142111743+00:00,2026-07-01 02:09:20.141883817+00:00,24,1,42054026,,0.6868,2147483647,36474567,12997,7,4,1,0,M6AZ6
2026-07-01 02:09:40.507586474+00:00,2026-07-01 02:09:40.507319077+00:00,24,1,42244728,,0.6875,2147483647,36478894,11585,4,4,1,0,M6AU6
2026-07-01 02:10:29.256080519+00:00,2026-07-01 02:10:29.255926889+00:00,24,1,42244728,,0.6875,2147483647,36487533,10512,7,4,1,0,M6AU6
2026-07-01 02:11:28.089403102+00:00,2026-07-01 02:11:28.089210989+00:00,24,1,42054026,,0.6867,2147483647,36497972,12103,7,4,1,0,M6AZ6
2026-07-01 02:12:02.854070089+00:00,2026-07-01 02:12:02.853621083+00:00,24,1,42244728,,0.6873,2147483647,36503537,14260,4,4,1,0,M6AU6
2026-07-01 02:12:09.144377558+00:00,2026-07-01 02:12:09.144196829+00:00,24,1,42244728,,0.6874,2147483647,36504397,12543,7,4,1,0,M6AU6
2026-07-01 11:13:35.058818284+00:00,2026-07-01 11:13:35.058552641+00:00,24,1,42054026,,0.688,2147483647,41797897,11685,5,4,1,0,M6AZ6
2026-07-01 14:03:24.699649890+00:00,2026-07-01 14:03:24.699568759+00:00,24,1,42054026,2026-06-30 00:00:00+00:00,,116,46812654,13439,9,4,1,0,M6AZ6
2026-07-01 14:03:24.699649890+00:00,2026-07-01 14:03:24.699568759+00:00,24,1,42054026,2026-06-30 00:00:00+00:00,,17,46812654,13439,6,4,1,0,M6AZ6
2026-07-01 14:03:31.100461337+00:00,2026-07-01 14:03:31.100359781+00:00,24,1,42244728,2026-06-30 00:00:00+00:00,,3341,46816780,11620,9,4,1,0,M6AU6
2026-07-01 14:03:31.100461337+00:00,2026-07-01 14:03:31.100359781+00:00,24,1,42244728,2026-06-30 00:00:00+00:00,,5628,46816780,11620,6,4,1,0,M6AU6
2026-07-01 19:02:59.948245659+00:00,2026-07-01 19:02:59.948145313+00:00,24,1,42244728,2026-07-01 00:00:00+00:00,0.6887,2147483647,53527615,15991,3,4,1,6,M6AU6
2026-07-01 19:02:59.948255604+00:00,2026-07-01 19:02:59.948145313+00:00,24,1,42244728,2026-07-01 00:00:00+00:00,0.68865,2147483647,53527616,13507,3,4,1,2,M6AU6
2026-07-01 19:02:59.948255604+00:00,2026-07-01 19:02:59.948145313+00:00,24,1,42054026,2026-07-01 00:00:00+00:00,0.6877,2147483647,53527616,13507,3,4,1,6,M6AZ6
2026-07-01 19:02:59.948261748+00:00,2026-07-01 19:02:59.948145313+00:00,24,1,42054026,2026-07-01 00:00:00+00:00,0.68765,2147483647,53527617,13479,3,4,1,2,M6AZ6
2026-07-01 21:38:18.209725482+00:00,2026-07-01 21:38:18.208313649+00:00,24,1,42054026,2026-07-01 00:00:00+00:00,0.6877,2147483647,54434283,15756,3,4,1,6,M6AZ6
2026-07-01 21:39:05.675310667+00:00,2026-07-01 21:39:05.673949333+00:00,24,1,42141216,2026-07-01 00:00:00+00:00,-0.001,2147483647,54434991,15331,3,4,1,2,M6AZ6-M6AU6
2026-07-01 21:40:18.441599614+00:00,2026-07-01 21:40:18.440183233+00:00,24,1,42244728,2026-07-01 00:00:00+00:00,0.6887,2147483647,54436442,14943,3,4,1,6,M6AU6
2026-07-01 22:00:00.015350544+00:00,2026-07-01 22:00:00.000640027+00:00,24,1,42244728,,0.6875,2147483647,54441801,13449,8,4,1,0,M6AU6
2026-07-01 22:00:00.015350544+00:00,2026-07-01 22:00:00.000640027+00:00,24,1,42244728,,0.6908,2147483647,54441801,13449,7,4,1,0,M6AU6
2026-07-01 22:00:00.015957886+00:00,2026-07-01 22:00:00.000748523+00:00,24,1,42244728,,0.6882,2147483647,54441857,11888,8,4,1,0,M6AU6
2026-07-01 22:00:00.015982229+00:00,2026-07-01 22:00:00.000757815+00:00,24,1,42244728,,0.6889,2147483647,54441859,16743,7,4,1,0,M6AU6
2026-07-01 22:00:00.019563497+00:00,2026-07-01 22:00:00.015968507+00:00,24,1,42244728,,0.6883,2147483647,54442236,11790,8,4,1,0,M6AU6
2026-07-01 22:00:00.064436863+00:00,2026-07-01 22:00:00.063961579+00:00,24,1,42141216,,-0.01,2147483647,54442831,12088,8,4,1,0,M6AZ6-M6AU6
2026-07-01 22:00:00.064436863+00:00,2026-07-01 22:00:00.063961579+00:00,24,1,42141216,,-0.0009,2147483647,54442831,12088,7,4,1,0,M6AZ6-M6AU6
2026-07-01 22:00:00.064455140+00:00,2026-07-01 22:00:00.064354588+00:00,24,1,42141216,,-0.0011,2147483647,54442833,12254,8,4,1,0,M6AZ6-M6AU6
2026-07-01 22:00:00.476919318+00:00,2026-07-01 22:00:00.476817257+00:00,24,1,42244728,,0.6888,2147483647,54444424,12032,7,4,1,0,M6AU6
2026-07-01 22:00:00.477141143+00:00,2026-07-01 22:00:00.477028712+00:00,24,1,42054026,,0.686,2147483647,54444435,11627,8,4,1,0,M6AZ6
2026-07-01 22:00:00.477141143+00:00,2026-07-01 22:00:00.477028712+00:00,24,1,42054026,,0.6883,2147483647,54444435,11627,7,4,1,0,M6AZ6
2026-07-01 22:00:00.477306830+00:00,2026-07-01 22:00:00.477147907+00:00,24,1,42054026,,0.6868,2147483647,54444450,12114,8,4,1,0,M6AZ6
2026-07-01 22:00:00.674941998+00:00,2026-07-01 22:00:00.674853843+00:00,24,1,42244728,,0.6884,2147483647,54445097,11867,8,4,1,0,M6AU6
2026-07-01 22:00:01.028476297+00:00,2026-07-01 22:00:01.028372985+00:00,24,1,42244728,,0.6887,2147483647,54446300,12195,7,4,1,0,M6AU6
2026-07-01 22:00:01.975560850+00:00,2026-07-01 22:00:01.975452381+00:00,24,1,42244728,,0.6886,2147483647,54447320,14893,7,4,1,0,M6AU6
2026-07-01 22:00:08.400587564+00:00,2026-07-01 22:00:08.400481241+00:00,24,1,42244728,,0.6885,2147483647,54452383,14596,7,4,1,0,M6AU6
2026-07-01 22:00:08.400900566+00:00,2026-07-01 22:00:08.400602713+00:00,24,1,42244728,,0.6885,2147483647,54452387,12865,5,4,1,0,M6AU6
2026-07-01 22:00:08.400900566+00:00,2026-07-01 22:00:08.400602713+00:00,24,1,42244728,,0.6885,2147483647,54452387,12865,4,4,1,0,M6AU6
2026-07-01 22:00:08.400900566+00:00,2026-07-01 22:00:08.400602713+00:00,24,1,42244728,,0.6885,2147483647,54452387,12865,1,4,1,0,M6AU6
2026-07-01 22:00:32.266101094+00:00,2026-07-01 22:00:32.265919887+00:00,24,1,42054026,,0.688,2147483647,54461951,12177,7,4,1,0,M6AZ6
2026-07-01 22:01:03.332788527+00:00,2026-07-01 22:01:03.332657571+00:00,24,1,42244728,,0.6884,2147483647,54464387,11907,7,4,1,0,M6AU6
2026-07-01 22:01:15.378948079+00:00,2026-07-01 22:01:15.378814429+00:00,24,1,42054026,,0.6869,2147483647,54465274,11613,8,4,1,0,M6AZ6
2026-07-01 22:01:15.379122560+00:00,2026-07-01 22:01:15.378935673+00:00,24,1,42054026,,0.6879,2147483647,54465286,12250,7,4,1,0,M6AZ6
2026-07-01 22:01:20.928961527+00:00,2026-07-01 22:01:20.928581361+00:00,24,1,42244728,,0.6884,2147483647,54465581,15284,4,4,1,0,M6AU6
2026-07-01 22:08:13.206323933+00:00,2026-07-01 22:08:13.206175947+00:00,24,1,42244728,,0.6885,2147483647,54478620,13228,8,4,1,0,M6AU6
2026-07-01 22:10:55.923557479+00:00,2026-07-01 22:10:55.923268619+00:00,24,1,42244728,,0.6886,2147483647,54484826,11562,5,4,1,0,M6AU6
2026-07-01 22:36:48.012526905+00:00,2026-07-01 22:36:48.012111557+00:00,24,1,42244728,,0.6883,2147483647,54520886,10642,4,4,1,0,M6AU6
2026-07-01 23:03:07.724046281+00:00,2026-07-01 23:03:07.723680849+00:00,24,1,42054026,2026-07-01 00:00:00+00:00,0.6877,2147483647,54555176,15596,3,4,1,7,M6AZ6
2026-07-01 23:03:40.748696324+00:00,2026-07-01 23:03:40.748366667+00:00,24,1,42141216,2026-07-01 00:00:00+00:00,-0.001,2147483647,54556681,14960,3,4,1,3,M6AZ6-M6AU6
2026-07-01 23:06:17.762101232+00:00,2026-07-01 23:06:17.761770675+00:00,24,1,42244728,2026-07-01 00:00:00+00:00,0.6887,2147483647,54561458,15846,3,4,1,7,M6AU6
2026-07-01 23:17:04.932700196+00:00,2026-07-01 23:17:04.932332087+00:00,24,1,42244728,,0.6883,2147483647,54598773,16153,7,4,1,0,M6AU6
2026-07-01 23:37:19.725505940+00:00,2026-07-01 23:37:19.725239331+00:00,24,1,42244728,,0.6882,2147483647,54664305,13718,4,4,1,0,M6AU6
2026-07-01 23:46:35.025841878+00:00,2026-07-01 23:46:35.024984185+00:00,24,1,42244728,,0.6882,2147483647,54678553,15503,7,4,1,0,M6AU6
2026-07-01 23:47:17.811361113+00:00,2026-07-01 23:47:17.810972285+00:00,24,1,42244728,,0.6881,2147483647,54680230,12668,4,4,1,0,M6AU6
2026-07-01 23:51:59.560535954+00:00,2026-07-01 23:51:59.560330609+00:00,24,1,42244728,,0.6881,2147483647,54697892,11758,7,4,1,0,M6AU6
2026-07-01 23:52:00.392677033+00:00,2026-07-01 23:52:00.392127667+00:00,24,1,42054026,,0.6876,2147483647,54698068,11615,7,4,1,0,M6AZ6
2026-07-01 23:52:00.393229561+00:00,2026-07-01 23:52:00.392685781+00:00,24,1,42054026,,0.6875,2147483647,54698101,11960,7,4,1,0,M6AZ6
2026-07-02 00:00:33.880274615+00:00,2026-07-02 00:00:33.879975267+00:00,24,1,42244728,,0.688,2147483647,54747572,16048,4,4,1,0,M6AU6
2026-07-02 00:00:34.591383225+00:00,2026-07-02 00:00:34.591269989+00:00,24,1,42244728,,0.688,2147483647,54747996,11467,7,4,1,0,M6AU6
2026-07-02 00:00:57.015991604+00:00,2026-07-02 00:00:57.015675747+00:00,24,1,42244728,,0.6878,2147483647,54755295,12818,4,4,1,0,M6AU6
2026-07-02 00:00:57.079180607+00:00,2026-07-02 00:00:57.079078765+00:00,24,1,42244728,,0.6879,2147483647,54755357,15137,7,4,1,0,M6AU6
2026-07-02 00:01:44.141423331+00:00,2026-07-02 00:01:44.140587479+00:00,24,1,42244728,,0.6878,2147483647,54770141,14875,7,4,1,0,M6AU6
2026-07-02 00:02:03.092065878+00:00,2026-07-02 00:02:03.091652587+00:00,24,1,42054026,,0.6873,2147483647,54775749,11843,7,4,1,0,M6AZ6
2026-07-02 00:02:03.092357587+00:00,2026-07-02 00:02:03.092236528+00:00,24,1,42054026,,0.6872,2147483647,54775766,12301,7,4,1,0,M6AZ6
2026-07-02 00:02:17.300348371+00:00,2026-07-02 00:02:17.300087345+00:00,24,1,42244728,,0.6877,2147483647,54778865,11723,4,4,1,0,M6AU6
2026-07-02 00:02:18.551152393+00:00,2026-07-02 00:02:18.551043293+00:00,24,1,42244728,,0.6877,2147483647,54779027,16762,7,4,1,0,M6AU6
2026-07-02 00:02:29.525365646+00:00,2026-07-02 00:02:29.525030809+00:00,24,1,42244728,,0.6875,2147483647,54782686,15672,4,4,1,0,M6AU6
2026-07-02 00:02:29.525365646+00:00,2026-07-02 00:02:29.525030809+00:00,24,1,42244728,,0.6876,2147483647,54782686,15672,7,4,1,0,M6AU6
2026-07-02 00:13:15.955653022+00:00,2026-07-02 00:13:15.955544901+00:00,24,1,42054026,,0.6871,2147483647,54918581,11754,7,4,1,0,M6AZ6
2026-07-02 00:50:49.653560219+00:00,2026-07-02 00:50:49.653362956+00:00,24,1,42054026,,0.687,2147483647,55217868,12063,7,4,1,0,M6AZ6
2026-07-02 01:01:01.019820356+00:00,2026-07-02 01:01:01.019350811+00:00,24,1,42054026,,0.687,2147483647,55369325,11847,8,4,1,0,M6AZ6
2026-07-02 01:02:39.423623529+00:00,2026-07-02 01:02:39.423121829+00:00,24,1,42054026,,0.6871,2147483647,55398166,13247,8,4,1,0,M6AZ6
2026-07-02 01:06:56.659356037+00:00,2026-07-02 01:06:56.658734215+00:00,24,1,42054026,,0.6872,2147483647,55438308,11784,8,4,1,0,M6AZ6
2026-07-02 01:09:00.570105693+00:00,2026-07-02 01:09:00.569893087+00:00,24,1,42054026,,0.6873,2147483647,55456881,11456,8,4,1,0,M6AZ6
2026-07-02 01:09:16.127886478+00:00,2026-07-02 01:09:16.127731323+00:00,24,1,42244728,,0.6886,2147483647,55458936,11234,8,4,1,0,M6AU6
2026-07-02 01:10:15.010443150+00:00,2026-07-02 01:10:15.009960103+00:00,24,1,42054026,,0.6874,2147483647,55469730,15710,8,4,1,0,M6AZ6
2026-07-02 01:10:41.257915038+00:00,2026-07-02 01:10:41.257225609+00:00,24,1,42244728,,0.6888,2147483647,55472497,11725,5,4,1,0,M6AU6
2026-07-02 01:10:42.124280996+00:00,2026-07-02 01:10:42.124076973+00:00,24,1,42244728,,0.6887,2147483647,55472694,11565,8,4,1,0,M6AU6
2026-07-02 01:21:13.559768062+00:00,2026-07-02 01:21:13.559480733+00:00,24,1,42054026,,0.6878,2147483647,55578069,11627,5,4,1,0,M6AZ6
2026-07-02 01:21:13.559768062+00:00,2026-07-02 01:21:13.559480733+00:00,24,1,42054026,,0.6878,2147483647,55578069,11627,4,4,1,0,M6AZ6
2026-07-02 01:21:13.559768062+00:00,2026-07-02 01:21:13.559480733+00:00,24,1,42054026,,0.6878,2147483647,55578069,11627,1,4,1,0,M6AZ6
